candidate_id,park_id,park_name,amap_poi_id,poi_name,standard_categories,amap_keywords,amap_type,amap_typecode,address,business_area,longitude,latitude,min_distance_m,distance_band,rating,cost_yuan,opentime_today,opentime_week,tel,source_query_ids,pdf_seed_match_status,pdf_seed_poi_record_ids,pdf_seed_poi_names,in_park_status,validation_status,confidence,notes
AMAP-POI-0154,sample_olympic_forest,奥林匹克森林公园,B0KR1ZR0AY,方吧FANGBAR(北投新奥购物中心店),night_dining_bar,酒吧,体育休闲服务;娱乐场所;酒吧,080304,奥运村街道湖景东路9号北投新奥购物中心B1层,北辰,116.393975,40.000975,1972,1501-3000m,4.5,125.00,18:00-02:00,"周一至周四,周日 18:00-02:00；周五至周六 18:00-03:00",,os_bar,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0155,sample_olympic_forest,奥林匹克森林公园,B0KR9LI54Z,El Nido(鸟巢店),night_dining_bar,酒吧,体育休闲服务;娱乐场所;酒吧,080304,大屯路27号湖景西路月色码头三单元,北辰,116.394190,40.000899,1981,1501-3000m,4.6,138.00,14:00-02:00,"周五至周六 14:00-03:00；周一至周四,周日 14:00-02:00",18810587553,os_bar,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0156,sample_olympic_forest,奥林匹克森林公园,B0KU2A43RF,碳元素18小时自助健身(金泉广场购物中心店),yoga_pilates,瑜伽;普拉提,体育休闲服务;运动场馆;健身中心,080111,大屯街道金泉时代大屯里317号楼3单元601,亚运村,116.415672,40.004393,2555,1501-3000m,4.4,2339.00,06:00-23:30,周一至周日 06:00-23:30,17301214406,os_yoga;os_pilates,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0157,sample_olympic_forest,奥林匹克森林公园,B0KU3LGE2T,Manner Coffee(新奥天虹店),coffee;cold_drink,咖啡;冷饮,餐饮服务;咖啡厅;咖啡厅,050500,湖景东路9号北投新奥购物中心C区H1层,北辰,116.393875,40.001380,1926,1501-3000m,4.5,20.00,07:00-17:00,周一至周日 07:00-17:00,18616608345,os_coffee;os_cold_drink,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0158,sample_olympic_forest,奥林匹克森林公园,B0KU4STC6I,秀儿四九城新京菜(亚运村店),restaurant,餐厅,餐饮服务;中餐厅;北京菜,050111,北京城区慧忠北里214号楼4层4001,北辰,116.403705,40.005496,1763,1501-3000m,4.7,153.00,08:00-14:00 16:30-22:00 14:00-17:00 17:00-24:00,"周一至周日 08:00-14:00,16:30-22:00 2026-05-01至2026-05-05 周一至周日 14:00-17:00,17:00-24:00",010-84097188;010-84097699;13691162682,os_restaurant,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0159,sample_olympic_forest,奥林匹克森林公园,B0KUAO87YT,华美共好云惠购(安立路店),convenience_retail,便利店,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,安立路辅路与大屯北路交叉口西北80米,北辰,116.407361,40.006180,1898,1501-3000m,3.8,,,,,os_convenience,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0160,sample_olympic_forest,奥林匹克森林公园,B0KUMM7Q57,蜜雪冰城(华创生活广场店),tea_drink;cold_drink,茶饮;冷饮,餐饮服务;冷饮店;冷饮店,050700,林萃路林萃西里16号楼华创生活广场1F层,林萃,116.373118,40.010066,1882,1501-3000m,4.3,10.00,09:30-21:00,"周六 09:30-15:00；周一至周五,周日 09:30-21:00",15076280085,os_tea;os_cold_drink,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0161,sample_olympic_forest,奥林匹克森林公园,B0KURKTSLA,中华高尔夫(正品体验店),sports_supply,运动装备,购物服务;体育用品店;高尔夫用品店,060906,北沙滩科荟路甲1号名苑雅居2-101底商,二里庄,116.372050,40.009428,1997,1501-3000m,3.6,,09:00-23:00,周一至周日 09:00-23:00,,os_sports_supply,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0162,sample_olympic_forest,奥林匹克森林公园,B0KUZ5JBM3,伊斯坦丁·清真·丝路美食,restaurant,餐厅,餐饮服务;餐饮相关场所;餐饮相关,050000,北京城区慧忠北里214号楼4层4002,北辰,116.403785,40.005469,1769,1501-3000m,4.7,119.00,11:00-14:00 17:00-21:30,"周一至周日 11:00-14:00,17:00-21:30",010-84097557;13611205052,os_restaurant,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0163,sample_olympic_forest,奥林匹克森林公园,B0L07A1DB8,老潼关肉夹馍·凉皮,fast_food,小吃快餐,餐饮服务;中餐厅;中餐厅|餐饮服务;快餐厅;快餐厅,050100|050300,科荟路与大炎001路交叉口南200米,北辰,116.406675,40.007775,1730,1501-3000m,3.4,26.00,,,,os_fast_food,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0164,sample_olympic_forest,奥林匹克森林公园,B0L0C10DYG,回力(新奥天虹店),sports_supply,运动装备,购物服务;体育用品店;体育用品店,060900,湖景西路与大屯路辅路交叉口南160米,北辰,116.394248,40.000729,2001,1501-3000m,2.8,,10:00-22:00,周一至周日 10:00-22:00,,os_sports_supply,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0165,sample_olympic_forest,奥林匹克森林公园,B0L0GD2Y8K,雀咖啡QUE COFFEE,coffee;cold_drink,咖啡;冷饮,餐饮服务;咖啡厅;咖啡厅,050500,北辰西路与大屯路辅路交叉口东北120米,北辰,116.387425,40.003125,1773,1501-3000m,2.5,52.00,07:30-21:00,周一至周日 07:30-21:00,,os_coffee;os_cold_drink,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0166,sample_olympic_forest,奥林匹克森林公园,B0L0P51I0N,茶花·瑜伽普拉提生活馆,yoga_pilates,普拉提,体育休闲服务;运动场馆;健身中心,080111,北苑媒体村天畅园3号楼1层底商107,北苑,116.416033,40.035657,2780,1501-3000m,4.5,41.00,10:00-21:00,周一至周日 10:00-21:00,,os_pilates,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0167,sample_olympic_forest,奥林匹克森林公园,B0L0ZCFV4X,优布劳精酿酒馆(林奥店),night_dining_bar,酒吧,生活服务;生活服务场所;生活服务场所,070000,北京城区清林东路4号院12幢-2层-201内9001E,北苑,116.408375,40.033375,2145,1501-3000m,3.6,25.00,10:00-22:00,周一至周日 10:00-22:00,18310414373,os_bar,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0168,sample_olympic_forest,奥林匹克森林公园,B0L119MDN9,优布劳精酿酒馆(北沙滩店),night_dining_bar,酒吧,体育休闲服务;娱乐场所;酒吧,080304,奥运村街道南沙滩66号院1号楼1层1-1,二里庄,116.374500,40.001129,2462,1501-3000m,3.7,,11:00-23:00,周一至周日 11:00-23:00,,os_bar,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0169,sample_olympic_forest,奥林匹克森林公园,B0L14H1FH2,滋滋爆爆汁烤冷面,fast_food,小吃快餐,餐饮服务;中餐厅;中餐厅,050100,安立路辅路与大屯北路交叉口西北80米,北辰,116.407175,40.006125,1891,1501-3000m,3.5,,,,,os_fast_food,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0170,sample_olympic_forest,奥林匹克森林公园,B0L14R30T9,V time音乐餐厅,restaurant,餐厅,餐饮服务;中餐厅;中餐厅,050100,北京城区慧忠北里105号楼BC段-1层,北辰,116.407404,40.007631,1786,1501-3000m,4.6,105.00,11:00-02:00,周一至周日 11:00-02:00,13248777798,os_restaurant,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0171,sample_olympic_forest,奥林匹克森林公园,B0L176757S,肯悦咖啡科荟路,coffee,咖啡,餐饮服务;咖啡厅;咖啡厅,050500,林萃西里16号楼首层西侧,林萃,116.372032,40.009892,1972,1501-3000m,4.1,23.00,07:00-22:00,周一至周日 07:00-22:00,18911426857,os_coffee,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0172,sample_olympic_forest,奥林匹克森林公园,B0L1OSO9A1,adidas KIDS(北投新奥购物中心店),sports_supply,运动装备,购物服务;专卖店;儿童用品店,061207,北京新奥天虹(奥林匹克公园地铁站B东北口步行60米),北辰,116.393943,40.000978,1971,1501-3000m,3.6,,,,,os_sports_supply,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0173,sample_olympic_forest,奥林匹克森林公园,B0L1P561OA,库迪咖啡(朝阳仰山公园店),coffee;cold_drink,咖啡;冷饮,餐饮服务;咖啡厅;咖啡厅,050500,安立路30号仰山公园2号楼A座,,116.413025,40.016525,1794,1501-3000m,4.1,9.00,09:00-17:30,周一至周六 09:00-17:30,13051616268,os_coffee;os_cold_drink,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0174,sample_olympic_forest,奥林匹克森林公园,B0L1XXSF9G,有里有面烧饼+里脊(华创生活广场店),fast_food,小吃快餐,餐饮服务;快餐厅;快餐厅|餐饮服务;中餐厅;中餐厅,050300|050100,林萃西里16号华创生活广场1层F1-32,林萃,116.372975,40.010025,1895,1501-3000m,4.0,7.00,08:00-20:00,周一至周日 08:00-20:00,,os_fast_food,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0175,sample_olympic_forest,奥林匹克森林公园,B0L1YMD8Z7,三国茶火锅,restaurant,餐厅,餐饮服务;中餐厅;中餐厅,050100,北京城区安立路甲56号,亚运村,116.408384,40.007711,1841,1501-3000m,4.6,108.00,10:00-23:00,周一至周日 10:00-23:00,15011296558,os_restaurant,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0176,sample_olympic_forest,奥林匹克森林公园,B0L21RTW0Z,扶谣民谣酒馆(大屯里商街店),night_dining_bar,酒吧,体育休闲服务;娱乐场所;酒吧,080304,大屯里313号楼1层1021室,亚运村,116.412855,40.003204,2462,1501-3000m,4.6,115.00,18:00-02:00,周一至周日 18:00-02:00,18593178420,os_bar,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0177,sample_olympic_forest,奥林匹克森林公园,B0L25XE5KI,喜家德虾仁水饺(北辰荟店),fast_food,小吃快餐,餐饮服务;中餐厅;特色/地方风味餐厅,050118,北京城区北辰荟B1层101室,北辰,116.387508,40.003125,1771,1501-3000m,4.3,47.00,10:00-21:30,周一至周日 10:00-21:30,15510012023,os_fast_food,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0178,sample_olympic_forest,奥林匹克森林公园,B0L2B5K9OY,JOY BALLET,night_dining_bar,酒吧,体育休闲服务;娱乐场所;酒吧,080304,慧忠北路与安立路辅路交叉口东100米,亚运村,116.409217,39.998718,2651,1501-3000m,2.8,,,,,os_bar,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0179,sample_olympic_forest,奥林匹克森林公园,B0L2KSFTC1,三叶草(北投新奥购物中心店),sports_supply,运动装备,购物服务;体育用品店;体育用品店,060900,北京新奥天虹(奥林匹克公园地铁站B东北口步行60米),北辰,116.394240,40.001451,1921,1501-3000m,3.3,,,,,os_sports_supply,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0180,sample_olympic_forest,奥林匹克森林公园,B0L2KSGCX8,FILA(北投新奥购物中心店),sports_supply,运动装备,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,北京新奥天虹(奥林匹克公园地铁站B东北口步行380米),北辰,116.395191,40.000911,1989,1501-3000m,4.0,,10:00-21:00,周一至周日 10:00-21:00,,os_sports_supply,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0181,sample_olympic_forest,奥林匹克森林公园,B0L2S97BO2,深海电音烤吧,restaurant,餐厅,餐饮服务;中餐厅;中餐厅,050100,清林东路4号院林奥嘉园,,116.408337,40.033744,2175,1501-3000m,3.4,125.00,,,,os_restaurant,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0182,sample_olympic_forest,奥林匹克森林公园,B0L2VR7WE4,鹰镇酒铺,night_dining_bar,酒吧,购物服务;专卖店;烟酒专卖店,061210,北京城区清林东路林奥购物中心东下沉广场(近麦当劳),北苑,116.409539,40.033801,2246,1501-3000m,4.4,90.00,18:00-02:00,周一至周日 18:00-02:00,13521591304,os_bar,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0183,sample_olympic_forest,奥林匹克森林公园,B0L2VU809J,星巴克(北沙滩店),tea_drink,茶饮,餐饮服务;咖啡厅;咖啡厅,050500,北京城区天辰东路1号院亚洲金融大厦,林萃,116.374880,40.004752,2135,1501-3000m,4.0,30.00,08:00-17:00,周一至周五 08:00-17:00,010-82184821,os_tea,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0184,sample_olympic_forest,奥林匹克森林公园,B0L2YLWFHE,平壤民达来烤肉·中朝友谊餐厅(国奥店),restaurant,餐厅,餐饮服务;外国餐厅;韩国料理,050203,北京城区林萃东路国奥中心B座北侧3层,鸟巢,116.380207,40.009298,1455,1001-1500m,4.6,280.00,11:00-14:00 17:00-22:00,"周一至周五 11:00-14:00,17:00-22:00；周六至周日 11:00-22:00",010-64853966,os_restaurant,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0185,sample_olympic_forest,奥林匹克森林公园,B0L3FU53FH,肯德基车速取餐厅(科荟路店),restaurant,餐厅,餐饮服务;餐饮相关场所;餐饮相关,050000,林萃西里16号楼1层西侧,林萃,116.371659,40.009971,1996,1501-3000m,4.0,35.00,,,,os_restaurant,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0186,sample_olympic_forest,奥林匹克森林公园,B0L3J5EAD7,惠北便民早市,convenience_retail,便利店,购物服务;便民商店/便利店;便民商店/便利店,060200,北辰东路与科荟南路交叉口东200米,北辰,116.402605,40.007448,1531,1501-3000m,3.6,,,,15801636123,os_convenience,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0187,sample_olympic_forest,奥林匹克森林公园,B0L3JPD6LT,观想瑜伽&普拉提(亚运村店),yoga_pilates,瑜伽;普拉提,体育休闲服务;运动场馆;健身中心,080111,大屯街道慧忠里103号洛克时代中心A座5层503室,亚运村,116.406352,40.002137,2199,1501-3000m,4.1,,09:00-22:00,周一至周日 09:00-22:00,,os_yoga;os_pilates,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0188,sample_olympic_forest,奥林匹克森林公园,B0L3M9OPKH,LINLEE林里·手打柠檬茶(朝阳大屯里店),tea_drink,茶饮,餐饮服务;休闲餐饮场所;休闲餐饮场所,050400,北京城区北京城区大屯街道大屯里313号B1层50号,亚运村,116.411225,40.003125,2371,1501-3000m,4.2,18.00,09:00-24:00,周一至周日 09:00-24:00,18547088872,os_tea,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0189,sample_olympic_forest,奥林匹克森林公园,B0L3TD7RVP,李连贵熏肉大饼,fast_food,小吃快餐,餐饮服务;餐饮相关场所;餐饮相关,050000,北京城区林萃路林萃西里16号楼,林萃,116.370891,40.017425,1818,1501-3000m,3.7,49.00,09:00-21:00,周一至周日 09:00-21:00,,os_fast_food,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0190,sample_olympic_forest,奥林匹克森林公园,B0L3X50L1E,赛百味(北顶奥森店),fast_food,小吃快餐,餐饮服务;快餐厅;快餐厅,050300,林萃路4号,,116.381425,40.016925,934,501-1000m,2.5,27.00,08:30-19:00,周一至周五 08:30-19:00；周六至周日 08:30-20:00,,os_fast_food,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0191,sample_olympic_forest,奥林匹克森林公园,B0L6D6NXTT,MONA莫纳瑜伽(林奥CITY PARK购物中心店),yoga_pilates,瑜伽,体育休闲服务;运动场馆;健身中心,080111,清林东路4号院8号楼2层205内003,北苑,116.409373,40.034113,2263,1501-3000m,4.5,246.00,10:00-22:00,周一至周日 10:00-22:00,17600708055,os_yoga,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0192,sample_olympic_forest,奥林匹克森林公园,B0L6MYQM1Y,广慈中医文创体验馆(鸟巢店),cultural_creative,文创,购物服务;购物相关场所;购物相关场所,060000,国家体育场东北入口1号安检口鸟巢文化中心G层,北辰,116.396953,39.994694,2696,1501-3000m,3.5,,,,,os_cultural_creative,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0193,sample_olympic_forest,奥林匹克森林公园,B0L6NATC3U,阿迪达斯(北投新奥购物中心店),sports_supply,运动装备,购物服务;购物相关场所;购物相关场所,060000,湖景东路11号新奥天虹地下2层,北辰,116.393975,40.001225,1944,1501-3000m,4.1,,10:00-22:00,周一至周日 10:00-22:00,,os_sports_supply,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0194,sample_olympic_forest,奥林匹克森林公园,B0LAHCIPW0,布同新派北京炸酱面(北辰荟店),fast_food,小吃快餐,餐饮服务;中餐厅;中餐厅,050100,奥运村街道北辰西路6号院1号楼北辰荟购物中心地下一层B109号商铺,北辰,116.387540,40.003281,1754,1501-3000m,4.4,29.00,10:30-21:00,周一至周日 10:30-21:00 2026-02-15至2026-02-23 全天关闭,13811888325,os_fast_food,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0195,sample_olympic_forest,奥林匹克森林公园,B0LAL7LJS5,满堂 京菜烤鸭(国奥店),restaurant,餐厅,餐饮服务;中餐厅;中餐厅,050100,北京城区林萃路林萃西里16号楼华创生活广场(林萃路店)4F层,林萃,116.372743,40.009979,1915,1501-3000m,4.8,112.00,11:00-22:00,周一至周日 11:00-22:00,15010798518,os_restaurant,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0196,sample_olympic_forest,奥林匹克森林公园,B0LD2HPK0I,MULA SHALA木拉瑜伽•普拉提(北苑店),yoga_pilates,瑜伽;普拉提,体育休闲服务;运动场馆;健身中心,080111,北京城区天朗园C座2层02商业2-041(便利蜂左手边步梯上二楼),北苑,116.414157,40.031833,2382,1501-3000m,3.9,,,,18612332455,os_yoga;os_pilates,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0197,sample_olympic_forest,奥林匹克森林公园,B0LD9U3VSH,The Moment Pilates此刻普拉提工作室,yoga_pilates,瑜伽;普拉提,体育休闲服务;运动场馆;健身中心,080111,金泉汇(金泉时代)三单元817室,北辰,116.415457,40.005115,2492,1501-3000m,3.6,,09:00-21:00,周一至周日 09:00-21:00,18611921024,os_yoga;os_pilates,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0198,sample_olympic_forest,奥林匹克森林公园,B0LDGHBM6B,中奥便利店,convenience_retail,便利店,购物服务;便民商店/便利店;便民商店/便利店,060200,慧忠北里222号楼一3至15层101号1层0117,北辰,116.400675,40.008675,1325,1001-1500m,3.9,,,,13681024608;17301201668,os_convenience,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0199,sample_olympic_forest,奥林匹克森林公园,B0LDXUI1Y2,库迪咖啡(上品奥运村店),tea_drink,茶饮,餐饮服务;餐饮相关场所;餐饮相关,050000,北京城区北苑路甲13号院2号楼1层101内F1-073,北苑,116.416889,40.031002,2517,1501-3000m,4.3,9.00,07:30-21:00,周一至周日 07:30-21:00,13811700660,os_tea,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0200,sample_olympic_forest,奥林匹克森林公园,B0LGLLL2ZX,Prince国家网球中心店,sports_supply,运动装备,体育休闲服务;娱乐场所;娱乐场所,080300,国家网球中心底商Prince,,116.378074,40.019768,1207,1001-1500m,3.9,,10:00-20:00,周一至周日 10:00-20:00,13269741093,os_sports_supply,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0201,sample_olympic_forest,奥林匹克森林公园,B0LGXZDJ6R,家膳餐厅(亚洲金融大厦店),restaurant,餐厅,餐饮服务;餐饮相关场所;餐饮相关,050000,天辰东路1号院亚洲金融大厦B1层,北辰,116.389075,40.007425,1275,1001-1500m,3.9,31.00,07:30-19:30,周一至周日 07:30-19:30,17600708661,os_restaurant,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0202,sample_olympic_forest,奥林匹克森林公园,B0LK6DK893,龙井川面·糖水铺(北辰荟店),cold_drink,冷饮,餐饮服务;中餐厅;中餐厅,050100,大屯北路与天辰西路交叉口西60米,北辰,116.387825,40.004575,1608,1501-3000m,2.5,42.00,11:30-19:00,周一至周日 11:30-19:00,13121920455,os_cold_drink,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0203,sample_olympic_forest,奥林匹克森林公园,B0LKDOOFK5,石叶米道焖面,fast_food,小吃快餐,餐饮服务;中餐厅;中餐厅,050100,安立路辅路与大屯北路交叉口西北80米,北辰,116.407175,40.006275,1879,1501-3000m,2.8,,,,,os_fast_food,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0204,sample_olympic_forest,奥林匹克森林公园,B0LKJ142VO,Moon bar(亚运村店),night_dining_bar,酒吧,体育休闲服务;娱乐场所;酒吧,080304,大屯街道安慧北里逸园2号楼-01层6号,北辰,116.417186,40.000698,2922,1501-3000m,4.3,117.00,19:00-03:00,周一至周日 19:00-03:00,,os_bar,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0205,sample_olympic_forest,奥林匹克森林公园,B0LKM75WK0,好食多优选超市(景龙国际店),convenience_retail,便利店,购物服务;便民商店/便利店;便民商店/便利店,060200,北京城区拂林路9号景龙国际一层底商好食多优选超市,北苑,116.413625,40.023675,1914,1501-3000m,3.6,,09:00-21:00,周一至周日 09:00-21:00,010-84937004,os_convenience,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0206,sample_olympic_forest,奥林匹克森林公园,B0LR0OPBFA,奥北餐厅,restaurant,餐厅,餐饮服务;中餐厅;中餐厅,050100,科荟南路与北辰西路交叉口西200米,北辰,116.384075,40.006525,1514,1501-3000m,3.9,,,,,os_restaurant,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
