check_id,group,severity,status,finding,evidence
IMPL-876,advanced_gate,error,pass,"DeepSeek orchestration checks=['batch_cache_default', 'contract_forces_review_required', 'final_decision_not_deepseek', 'per_visitor_call_blocked', 'router_has_retry_cache_trace_terms', 'runtime_chat_cache_disabled', 'stable_fingerprint', 'telemetry_import_ok']",40_quality_evidence/deepseek_orchestration_validation_20260605.json
IMPL-877,advanced_gate,error,pass,DeepSeek orchestration required checks all pass,40_quality_evidence/deepseek_orchestration_validation_20260605.json
IMPL-878,advanced_gate,error,pass,"DeepSeek orchestration boundary={'deepseek_role': 'constrained_semantic_worker', 'main_simulation_role': 'local_python_schema_rules_spatial_operational_constraints', 'forbidden_pattern': 'per_virtual_visitor_realtime_llm_call'}",40_quality_evidence/deepseek_orchestration_validation_20260605.json
IMPL-879,advanced_gate,error,pass,context audit files=949 text=738,40_quality_evidence/project_context_legacy_risk_audit_20260605.json
IMPL-880,advanced_gate,error,pass,boss raw materials found=6/6,40_quality_evidence/project_context_legacy_risk_audit_20260605.json
IMPL-881,advanced_gate,error,pass,"context audit risk_counts={'complete_simulation_claim': 329, 'final_claim': 579, 'roi_revenue_claim': 341, 'legacy_dry_run': 224, 'raw_internal_ui': 4238, 'score_overclaim': 168, 'deepseek_boundary': 7059}",40_quality_evidence/project_context_legacy_risk_audit_20260605.json
IMPL-882,advanced_gate,error,pass,context audit telemetry_pending=True,40_quality_evidence/project_context_legacy_risk_audit_20260605.json
IMPL-883,advanced_gate,error,pass,"method model coverage counts={'covered': 8, 'partial': 1, 'missing': 0}",40_quality_evidence/method_model_landing_coverage_20260605.json
IMPL-884,advanced_gate,error,pass,"method model coverage ids=['AGENTIC_UI_HUMAN_OVERSIGHT', 'CHOICE_GAP_MODEL', 'DEEPSEEK_CONSTRAINED_WORKER', 'HUMANLM_LATENT_STATE', 'MACRO_VALIDATION_METRICS', 'RL_LLM_SOCIAL_SIM', 'ROTE_BEHAVIOR_PROGRAM', 'SPATIAL_ACTIVITY_CHAIN', 'SSR_DLR_FLR']",40_quality_evidence/method_model_landing_coverage_20260605.json
IMPL-885,advanced_gate,error,pass,"method model covered ids=['AGENTIC_UI_HUMAN_OVERSIGHT', 'CHOICE_GAP_MODEL', 'DEEPSEEK_CONSTRAINED_WORKER', 'HUMANLM_LATENT_STATE', 'RL_LLM_SOCIAL_SIM', 'ROTE_BEHAVIOR_PROGRAM', 'SPATIAL_ACTIVITY_CHAIN', 'SSR_DLR_FLR']",40_quality_evidence/method_model_landing_coverage_20260605.json
IMPL-886,advanced_gate,error,pass,method model partial gaps=['MACRO_VALIDATION_METRICS'],40_quality_evidence/method_model_landing_coverage_20260605.json
IMPL-887,advanced_gate,warning,warn,superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: person simulation accuracy requirements invalid: FileNotFoundError. Reason: 0605/0607 feature derivative package is superseded by current controlled_feature_scene_context and real_calibration_context checks.,40_quality_evidence/person_simulation_accuracy_requirements_20260605.json
IMPL-888,advanced_gate,warning,warn,superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: person simulation feature derivative validation invalid: FileNotFoundError. Reason: 0605/0607 feature derivative package is superseded by current controlled_feature_scene_context and real_calibration_context checks.,40_quality_evidence/person_simulation_feature_derivatives_validation_20260607.json
IMPL-889,advanced_gate,warning,warn,superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: person simulation feature pool browser evidence invalid: FileNotFoundError. Reason: 0607 feature-pool browser evidence is superseded by current TestFiles and post-test output restore audit.,40_quality_evidence/person_feature_pool_browser_visible_20260607.json
IMPL-890,advanced_gate,warning,warn,superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: person simulation feature derivative user-control evidence invalid: FileNotFoundError. Reason: 0607 feature-derivative browser evidence is superseded by current TestFiles and post-test output restore audit.,40_quality_evidence/feature_derivative_user_control_browser_20260607.json
IMPL-891,advanced_gate,warning,warn,superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: person simulation feature derivative income browser evidence invalid: FileNotFoundError. Reason: 0607 feature-derivative browser evidence is superseded by current TestFiles and post-test output restore audit.,40_quality_evidence/feature_derivative_income_control_browser_20260607.json
IMPL-892,advanced_gate,warning,warn,superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: report feature scene context validation invalid: FileNotFoundError. Reason: 0607 feature-scene report evidence is superseded by current site_selection report structure checks.,40_quality_evidence/report_feature_scene_context_validation_20260607.json
IMPL-893,advanced_gate,warning,warn,superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: real calibration supplement loop validation invalid: FileNotFoundError. Reason: 0607 supplement-loop evidence is superseded by current real_calibration_context and post-test output restore audit.,40_quality_evidence/real_calibration_supplement_loop_validation_20260607.json
IMPL-894,advanced_gate,warning,warn,superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: report feature scene browser validation invalid: FileNotFoundError. Reason: 0607 feature-scene report evidence is superseded by current site_selection report structure checks.,40_quality_evidence/report_feature_scene_context_browser_20260607.json
IMPL-895,advanced_gate,warning,warn,superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: simulation feature scene dry-run validation invalid: FileNotFoundError. Reason: 0607 feature-scene simulation evidence is superseded by current structural report/context checks.,40_quality_evidence/simulation_feature_scene_dry_run_validation_20260607.json
IMPL-896,advanced_gate,warning,warn,superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: simulation feature scene browser validation invalid: FileNotFoundError. Reason: 0607 feature-scene simulation evidence is superseded by current structural report/context checks.,40_quality_evidence/simulation_feature_scene_browser_validation_20260607.json
IMPL-897,advanced_gate,error,pass,production AI must be DeepSeek-only; codex prod hits=[],90_p6_expert_dashboard
IMPL-898,advanced_gate,warning,warn,superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: object chain rebaseline validation invalid: FileNotFoundError. Reason: 0605 object-chain gate is superseded by current simulation object pool tests and cache cleanup audit.,40_quality_evidence/object_chain_rebaseline_validation_20260605.json
IMPL-899,advanced_gate,error,pass,object chain browser status=pass failures=0,40_quality_evidence/object_chain_browser_validation_20260605.json
IMPL-900,advanced_gate,error,pass,"object chain browser checks=['console_no_errors', 'no_backend_words', 'visible_AI 沟通记录', 'visible_人群状态画像', 'visible_仿真验证目标', 'visible_对象链路矩阵', 'visible_报告工作稿', 'visible_节点推进对象', 'visible_行为程序', 'visible_选择概率候选']",40_quality_evidence/object_chain_browser_validation_20260605.json
IMPL-901,advanced_gate,error,pass,object chain screenshot bytes=515775,40_quality_evidence/object_chain_browser_validation_20260605/object_chain_overview.png
IMPL-902,advanced_gate,warning,warn,superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: simulation task preflight validation invalid: FileNotFoundError. Reason: 0605 task-entry preflight gate is superseded by current TestFiles suite and post-test output restore audit.,40_quality_evidence/simulation_task_entry_preflight_validation_20260605.json
IMPL-903,advanced_gate,error,pass,advanced QA status=pass findings=0,40_quality_evidence/advanced_agentic_workflow_validation_20260604.json
IMPL-904,advanced_gate,error,pass,"advanced QA taxonomy=['accessibility_semantics', 'agent_readability', 'ai_output_risk', 'ai_scope_integrity', 'evidence_traceability', 'human_visual', 'legacy_leakage', 'observability', 'oversight_checkpoint', 'state_coupling']",40_quality_evidence/advanced_agentic_workflow_validation_20260604.json
IMPL-905,advanced_gate,error,pass,"advanced QA methods=['Playwright trace with screenshots/snapshots/sources', 'ARIA snapshot for agent-readable structure', 'visible text internal-term scan', 'stable hook scan for agentic validation', 'human visual layout bounds for AI workbench', 'oversight checkpoint text checks', 'hidden-risk taxonomy: scope integrity, legacy leakage, state coupling, evidence traceability, AI output risk']",40_quality_evidence/advanced_agentic_workflow_validation_20260604.json
IMPL-906,advanced_gate,error,pass,advanced QA views=7 screenshots=7,40_quality_evidence/advanced_agentic_workflow_validation_20260604.json
IMPL-907,advanced_gate,error,pass,advanced QA missing_hook_count=0,40_quality_evidence/advanced_agentic_workflow_validation_20260604.json
IMPL-908,advanced_gate,error,pass,advanced QA data view text_len=4364,40_quality_evidence/advanced_agentic_workflow_validation_20260604.json
IMPL-909,advanced_gate,error,pass,advanced QA trace bytes=2915416,40_quality_evidence/advanced_agentic_workflow_trace_20260604.zip
IMPL-910,advanced_gate,error,pass,advanced QA ARIA bytes=7062,40_quality_evidence/advanced_agentic_workflow_aria_overview_20260604.yml
IMPL-911,advanced_gate,error,pass,"advanced QA tool_versions={'playwright': '1.60.0', 'chrome_executable': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'selenium_retained': '4.44.0', 'opentelemetry_sdk': '1.42.1'}",40_quality_evidence/advanced_agentic_workflow_validation_20260604.json
IMPL-912,advanced_gate,error,pass,page layer rebuild blueprint preserves global object-chain and modern validation requirements,00_control/page_layer_rebuild_blueprint_20260605.md
IMPL-913,advanced_gate,error,pass,mainline execution map prevents legacy-shell loop and names next valuable slices,00_control/mainline_execution_map_20260605.md
IMPL-914,advanced_gate,error,pass,ui skill design system audit is persisted and mapped to the next page rebuild,10_research/ui_skill_design_system_audit_20260605.md
IMPL-915,advanced_gate,error,pass,web design guidelines audit is persisted and mapped to the page rebuild decision,10_research/web_design_guidelines_audit_20260605.md
IMPL-916,advanced_gate,error,pass,page rebuild strategy status=requires_page_level_rebuild,40_quality_evidence/page_rebuild_strategy_audit_20260605.json
IMPL-917,advanced_gate,error,pass,"page rebuild answer={'full_website_redone': False, 'current_page_state': '旧 P6 壳上的过渡重基线，已接入对象链和预检，但不是最终页面级重做。', 'engineering_decision': '继续修旧壳会和新主线冲突；下一步应页面级重构，迁移已验证底座，废弃旧叙事。'}",40_quality_evidence/page_rebuild_strategy_audit_20260605.json
IMPL-918,advanced_gate,error,pass,"page rebuild checks=['BLUEPRINT-SAYS-NOT-PATCHING', 'BOSS-REBASELINE-REQUIRES-SYSTEM-LAYER', 'CSS-STILL-LEGACY-PANEL-DOMINANT', 'NEW-CHAIN-LANDED', 'NO_FORBIDDEN_VISIBLE_LEAK_IN_STATIC_SURFACE', 'OBJECT-CHAIN-PASS', 'OLD-SHELL-STILL-PRESENT', 'PAGE-VALIDATION-PASS', 'PREFLIGHT-PASS-BUT-NOT-FINAL-SIMULATION', 'RECENT-SIMULATION-LEARNING-BOUNDARY', 'UI_UX_PRO_MAX_DESIGN_SYSTEM_USED']",40_quality_evidence/page_rebuild_strategy_audit_20260605.json
IMPL-919,advanced_gate,error,pass,"page rebuild migration keys=['keep_as_verified_backend_or_data_base', 'refactor_into_new_workflow_surface', 'retire_or_hide_from_user_surface']",40_quality_evidence/page_rebuild_strategy_audit_20260605.json
IMPL-920,advanced_gate,error,pass,workflow navigation status=pass failures=0,40_quality_evidence/workflow_navigation_validation_20260605.json
IMPL-921,advanced_gate,error,pass,"workflow navigation checks=['ACTIVE_STAGE_LOGIC_PRESENT', 'DEEP_LINK_AND_SCROLL_LOGIC_PRESENT', 'DESIGN_SKILL_EVIDENCE_EXISTS', 'DRILLDOWN_TARGETS_PRESENT', 'FIVE_STAGE_IA_PRESENT', 'NODE_DETAIL_DOES_NOT_DUPLICATE_CREATE_FORM', 'VISUAL_SYSTEM_PRESENT', 'WORKFLOW_NAV_REPLACES_FLAT_SIDE_NAV']",40_quality_evidence/workflow_navigation_validation_20260605.json
IMPL-922,advanced_gate,warning,warn,superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: source/space foundation validation invalid: FileNotFoundError. Reason: source/space foundation 0605 gate was replaced by current dashboard source_foundation plus historical/agent influence audits.,40_quality_evidence/source_space_foundation_validation_20260605.json
IMPL-923,advanced_gate,error,pass,source foundation browser runtime active={'uploadView'} cards=8 lazy_map=True forbidden=[],40_quality_evidence/source_space_foundation_browser_runtime_20260605.json
IMPL-924,advanced_gate,error,pass,source foundation screenshot bytes=735080,40_quality_evidence/source_space_foundation_upload_lazy_map_20260605.png
IMPL-925,advanced_gate,error,pass,page layer validation status=pass failures=0,40_quality_evidence/page_layer_rebuild_validation_20260605.json
IMPL-926,advanced_gate,error,pass,"page layer checks=['ai_default_project_scope', 'ai_no_backend_words', 'ai_not_default_first_node', 'ai_rail_toggle_changes_state', 'assistant_message_width_desktop', 'composer_width_desktop', 'new_chat_visible', 'object_chain_cards_present', 'object_chain_evidence_folded', 'overview_no_backend_words', 'overview_not_default_taohuayuan', 'overview_visible_全局仿真链路台', 'overview_visible_全局对象链', 'overview_visible_对象链路矩阵', 'overview_visible_当前推进事项', 'overview_visible_系统链路状态', 'primary_actions_present', 'report_button_stateful']",40_quality_evidence/page_layer_rebuild_validation_20260605.json
IMPL-927,advanced_gate,error,pass,"page layer screenshot sizes={'overview': 514414, 'ai_workspace': 119969}",40_quality_evidence/page_layer_rebuild_validation_20260605.json
IMPL-928,advanced_gate,error,pass,axe status=pass failures=0,40_quality_evidence/axe_accessibility_probe_20260605.json
IMPL-929,advanced_gate,error,pass,"axe violation_counts={'overview': 0, 'ai': 0, 'data': 0}",40_quality_evidence/axe_accessibility_probe_20260605.json
IMPL-930,advanced_gate,error,pass,Lighthouse user flow status=pass failures=0,40_quality_evidence/lighthouse_user_flow_20260605.json
IMPL-931,advanced_gate,error,pass,"Lighthouse checks=['accessibility_minimum_090', 'accessibility_scores_present', 'best_practices_scores_present', 'flow_has_three_steps', 'flow_html_written', 'navigation_timespan_performance_minimum_080', 'performance_scores_recorded']",40_quality_evidence/lighthouse_user_flow_20260605.json
IMPL-932,advanced_gate,error,pass,"Lighthouse step_names=['打开全局推进台', '切换 AI、资料池、节点与报告', '报告页与资料池状态快照']",40_quality_evidence/lighthouse_user_flow_20260605.json
IMPL-933,advanced_gate,error,pass,Lighthouse flow html bytes=1328370,40_quality_evidence/lighthouse_user_flow_20260605/p6_dashboard_user_flow.html
IMPL-934,advanced_gate,error,pass,OTel trace status=pass failures=0,40_quality_evidence/otel_fastapi_trace_probe_20260605.json
IMPL-935,advanced_gate,error,pass,"OTel span_count=9 responses={'/api/dashboard': 200, '/api/object-chain': 200, '/api/ai/sessions': 200}",40_quality_evidence/otel_fastapi_trace_probe_20260605.json
IMPL-936,advanced_gate,error,pass,advanced capability audit status=pass failures=0,40_quality_evidence/advanced_capability_and_legacy_method_audit_20260605.json
IMPL-937,advanced_gate,error,pass,advanced capability checks=9,40_quality_evidence/advanced_capability_and_legacy_method_audit_20260605.json
IMPL-938,advanced_gate,error,pass,legacy_matrix=6 official_refs=5,40_quality_evidence/advanced_capability_and_legacy_method_audit_20260605.json
IMPL-939,ux_rebaseline,error,pass,Flowus probe records=3,40_quality_evidence/flowus_ai_design_probe_20260604/flowus_probe_report.json
IMPL-940,ux_rebaseline,error,pass,"Flowus extracted text lengths=[2728, 12077, 2798]",40_quality_evidence/flowus_ai_design_probe_20260604/flowus_probe_report.json
IMPL-941,ux_rebaseline,error,pass,"Flowus titles=['零代码开发，给你的 App 注入灵魂！（下）', '让你的网站告别AI味，充满高级感', '零代码开发，给你的 App 注入灵魂！（上）']",40_quality_evidence/flowus_ai_design_probe_20260604/flowus_probe_report.json
IMPL-942,ux_rebaseline,error,pass,Flowus screenshots exist for real browser evidence,40_quality_evidence/flowus_ai_design_probe_20260604/flowus_probe_report.json
IMPL-943,ux_rebaseline,error,pass,OpenAlex 2026 AI design candidates=47,10_research/ai_design_2026_openalex_raw_20260604.json
IMPL-944,ux_rebaseline,error,pass,"OpenAlex evidence includes 2026 agentic UI, oversight, and simulation references",10_research/ai_design_2026_openalex_raw_20260604.json
IMPL-945,ux_rebaseline,warning,pass,"Semantic Scholar records=14, errors=6",10_research/ai_design_2026_semantic_scholar_raw_20260604.json
IMPL-946,ux_rebaseline,error,pass,"Semantic Scholar useful titles=['', '', '', 'Ask, Clarify, Optimize: Human-LLM Agent Collaboration for Smarter Inventory Control', 'Dark Patterns Meet GUI Agents: LLM Agent Susceptibility to Manipulative Interfaces and the Role of Human Oversight']",10_research/ai_design_2026_semantic_scholar_raw_20260604.json
IMPL-947,ux_rebaseline,info,pass,"arXiv 2026 search attempts=5, blocked_or_timeout=5",10_research/ai_design_2026_arxiv_raw_20260604.json
IMPL-948,rebaseline,error,pass,legacy adapter status=metadata_wrapped_only,40_quality_evidence/deepseek_legacy_envelope_adapter_20260604.json
IMPL-949,rebaseline,error,pass,legacy adapter file_count=35,40_quality_evidence/deepseek_legacy_envelope_adapter_20260604.json
IMPL-950,rebaseline,error,pass,legacy envelope validation status=pass,40_quality_evidence/deepseek_legacy_envelope_validation_20260604.json
IMPL-951,rebaseline,error,pass,legacy envelope validation file_count=35,40_quality_evidence/deepseek_legacy_envelope_validation_20260604.json
IMPL-952,rebaseline,error,pass,legacy envelope validation failure_count=0,40_quality_evidence/deepseek_legacy_envelope_validation_20260604.json
IMPL-953,p4,error,pass,P4 node explanation adapter status=needs_review,40_quality_evidence/p4_node_explanation_adapter_20260604.json
IMPL-954,p4,error,pass,P4 node explanation item_count=6,40_quality_evidence/p4_node_explanation_adapter_20260604.json
IMPL-955,p4,error,pass,P4 node explanation contract status=pass,40_quality_evidence/p4_node_explanation_contract_validation_20260604.json
IMPL-956,p4,error,pass,P4 node explanation contract file_count=1,40_quality_evidence/p4_node_explanation_contract_validation_20260604.json
IMPL-957,p4,error,pass,P4 node explanation contract failure_count=0,40_quality_evidence/p4_node_explanation_contract_validation_20260604.json
IMPL-958,p4,error,pass,P4 node envelope task_type=node_explanation,60_model/llm_runs/contract_envelopes/p4_node_explanation_from_legacy_20260604.json
IMPL-959,p4,error,pass,P4 node envelope items=6,60_model/llm_runs/contract_envelopes/p4_node_explanation_from_legacy_20260604.json
IMPL-960,p4,error,pass,P4 node old scores are hidden_by_default,60_model/llm_runs/contract_envelopes/p4_node_explanation_from_legacy_20260604.json
IMPL-961,p4,error,pass,P4 node priorities downgraded to 复核后判断,60_model/llm_runs/contract_envelopes/p4_node_explanation_from_legacy_20260604.json
IMPL-962,simulation,error,pass,choice probability adapter status=needs_review,40_quality_evidence/choice_probability_adapter_20260604.json
IMPL-963,simulation,error,pass,choice probability item_count=36,40_quality_evidence/choice_probability_adapter_20260604.json
IMPL-964,simulation,error,pass,choice probability duckdb_csv_count=36,40_quality_evidence/choice_probability_adapter_20260604.json
IMPL-965,simulation,error,pass,choice probability schema_failure_count=0,40_quality_evidence/choice_probability_adapter_20260604.json
IMPL-966,simulation,error,pass,choice probability contract status=pass,40_quality_evidence/choice_probability_contract_validation_20260604.json
IMPL-967,simulation,error,pass,choice probability contract file_count=1,40_quality_evidence/choice_probability_contract_validation_20260604.json
IMPL-968,simulation,error,pass,choice probability contract failure_count=0,40_quality_evidence/choice_probability_contract_validation_20260604.json
IMPL-969,simulation,error,pass,choice probability envelope task_type=choice_probability,60_model/llm_runs/contract_envelopes/choice_probability_from_p2_p4_20260604.json
IMPL-970,simulation,error,pass,choice probability envelope items=36,60_model/llm_runs/contract_envelopes/choice_probability_from_p2_p4_20260604.json
IMPL-971,simulation,error,pass,choice probability items remain needs_review,60_model/llm_runs/contract_envelopes/choice_probability_from_p2_p4_20260604.json
IMPL-972,simulation,error,pass,choice probability does not invent numeric probability_value,60_model/llm_runs/contract_envelopes/choice_probability_from_p2_p4_20260604.json
IMPL-973,simulation,error,pass,choice probability priorities downgraded to 复核后判断,60_model/llm_runs/contract_envelopes/choice_probability_from_p2_p4_20260604.json
IMPL-974,simulation,error,pass,simulation validation adapter status=needs_review,40_quality_evidence/simulation_validation_target_adapter_20260604.json
IMPL-975,simulation,error,pass,simulation validation item_count=10,40_quality_evidence/simulation_validation_target_adapter_20260604.json
IMPL-976,simulation,error,pass,simulation validation duckdb_csv_count=10,40_quality_evidence/simulation_validation_target_adapter_20260604.json
IMPL-977,simulation,error,pass,simulation validation schema_failure_count=0,40_quality_evidence/simulation_validation_target_adapter_20260604.json
IMPL-978,simulation,error,pass,simulation validation contract status=pass,40_quality_evidence/simulation_validation_target_contract_validation_20260604.json
IMPL-979,simulation,error,pass,simulation validation contract file_count=1,40_quality_evidence/simulation_validation_target_contract_validation_20260604.json
IMPL-980,simulation,error,pass,simulation validation contract failure_count=0,40_quality_evidence/simulation_validation_target_contract_validation_20260604.json
IMPL-981,simulation,error,pass,simulation validation envelope task_type=simulation_validation_target,60_model/llm_runs/contract_envelopes/simulation_validation_target_from_p2_20260604.json
IMPL-982,simulation,error,pass,simulation validation envelope items=10,60_model/llm_runs/contract_envelopes/simulation_validation_target_from_p2_20260604.json
IMPL-983,simulation,error,pass,"simulation validation levels=['business_decision', 'choice_probability', 'macro_distribution', 'route_access', 'state_behavior_chain', 'time_series']",60_model/llm_runs/contract_envelopes/simulation_validation_target_from_p2_20260604.json
IMPL-984,simulation,error,pass,"simulation validation metrics include core=['correlation', 'dtw_r2', 'field_check', 'kl_divergence', 'llm_draft_consistency_review', 'manual_review', 'peak_shift', 'route_reachability', 'sarima_consistency', 'ssim', 'state_behavior_consistency']",60_model/llm_runs/contract_envelopes/simulation_validation_target_from_p2_20260604.json
IMPL-985,simulation,error,pass,simulation object pool counts initial=46 final=46,40_quality_evidence/simulation_object_pool_api_validation_20260604.json
IMPL-986,simulation,error,pass,"simulation object type_counts={'choice_probability': 36, 'simulation_validation_target': 10}",40_quality_evidence/simulation_object_pool_api_validation_20260604.json
IMPL-987,simulation,error,pass,"simulation object API statuses={'list_status': 200, 'create_status': 200, 'update_status': 200, 'use_status': 200, 'lock_status': 200, 'unlock_status': 200, 'delete_status': 200}",40_quality_evidence/simulation_object_pool_api_validation_20260604.json
IMPL-988,simulation,error,pass,simulation object locked delete=409 final delete=200,40_quality_evidence/simulation_object_pool_api_validation_20260604.json
IMPL-989,simulation,error,pass,simulation object browser failures=[] textIssues=[] console=[],40_quality_evidence/simulation_object_pool_browser_validation_20260604.json
IMPL-990,simulation,error,pass,simulation object browser actions=9,40_quality_evidence/simulation_object_pool_browser_validation_20260604.json
IMPL-991,simulation,error,pass,"simulation object primary button style={'backgroundColor': 'rgb(15, 143, 134)', 'borderRadius': '6px', 'color': 'rgb(255, 255, 255)', 'fontWeight': '700', 'minHeight': '34px'}",40_quality_evidence/simulation_object_pool_browser_validation_20260604.json
IMPL-992,simulation,error,pass,persona/behavior object pool status=pass failures=0,40_quality_evidence/simulation_object_pool_persona_behavior_validation_20260605.json
IMPL-993,simulation,error,pass,"persona/behavior object pool type_counts={'choice_probability': 36, 'simulation_validation_target': 10, 'persona_state': 6, 'behavior_program': 12}",40_quality_evidence/simulation_object_pool_persona_behavior_validation_20260605.json
IMPL-994,simulation,error,pass,"persona/behavior object pool basis=['10_research/boss_method_materials_20260604/deepseek_constrained_simulation_design_20260604.md', '40_quality_evidence/method_model_landing_coverage_20260605.md', '70_outputs/processed_tables/p2_persona_state_profiles_20260604.csv', '70_outputs/processed_tables/p2_behavior_program_templates_20260604.csv']",40_quality_evidence/simulation_object_pool_persona_behavior_validation_20260605.json
IMPL-995,ux_rebaseline,error,pass,global overview browser title=AI 仿真决策系统,40_quality_evidence/global_ai_design_rebaseline_overview_validation_20260604.json
IMPL-996,ux_rebaseline,error,pass,global overview failures=[] textIssues=[] console=[],40_quality_evidence/global_ai_design_rebaseline_overview_validation_20260604.json
IMPL-997,ux_rebaseline,error,pass,"global overview checks_ok=True, statusCount=7",40_quality_evidence/global_ai_design_rebaseline_overview_validation_20260604.json
IMPL-998,ux_rebaseline,error,pass,global rebaseline browser failures=[] textIssues=[] console=[],40_quality_evidence/global_ai_design_rebaseline_browser_validation_20260604.json
IMPL-999,ux_rebaseline,error,pass,global rebaseline browser statusCount=7,40_quality_evidence/global_ai_design_rebaseline_browser_validation_20260604.json
IMPL-1000,ux_rebaseline,error,pass,old visible UI terms still present=[],90_p6_expert_dashboard/static
IMPL-1001,handoff,error,pass,mainline insert rule=Codex 自身强化只能作为主线防偏航层插入，不得替代仿真主线。,40_quality_evidence/codex_mainline_context_20260604.json
IMPL-1002,handoff,error,pass,mainline purpose=Codex 主线防偏航上下文包：锁定全局 AI 仿真决策系统重基线，避免旧文件和旧 P6 口径误导后续判断。,40_quality_evidence/codex_mainline_context_20260604.json
IMPL-1003,handoff,error,pass,next mainline step=按全局 AI 仿真决策系统重基线，继续重构 AI 工作台、资料池/方法对象池、仿真任务入口，并建立旧文件信任地图，避免历史产物被误判为新方向成果。,40_quality_evidence/codex_mainline_context_20260604.json
IMPL-1004,handoff,error,pass,mainline context missing_files=[],40_quality_evidence/codex_mainline_context_20260604.json
IMPL-1005,handoff,error,pass,mainline context stale_top_phrase_findings=[],40_quality_evidence/codex_mainline_context_20260604.json
IMPL-1006,handoff,error,pass,"mainline startup commands=['powershell -NoProfile -ExecutionPolicy Bypass -File .\\00_control\\start_codex_mainline.ps1', 'powershell -NoProfile -ExecutionPolicy Bypass -File .\\00_control\\start_codex_mainline.ps1 -FullGate']",40_quality_evidence/codex_mainline_context_20260604.json
IMPL-1007,handoff,error,pass,mainline context preserves DeepSeek boundary,40_quality_evidence/codex_mainline_context_20260604.json
IMPL-1008,llm,error,pass,DeepSeek smoke test status=ok,60_model/llm_runs/deepseek_smoke_test_latest.json
IMPL-1009,llm,error,pass,DeepSeek smoke test model=deepseek-v4-pro,60_model/llm_runs/deepseek_smoke_test_latest.json
IMPL-1010,external_api,error,pass,Amap smoke test status=ok,50_external_gis/amap_smoke_tests/amap_smoke_test_latest.json
IMPL-1011,external_api,error,pass,Amap smoke test result_count=1,50_external_gis/amap_smoke_tests/amap_smoke_test_latest.json
IMPL-1012,llm,error,pass,DeepSeek table classification classified_rows=329,60_model/llm_runs/deepseek_table_classification_progress.json
IMPL-1013,llm,error,pass,DeepSeek table classification remaining_rows=0,60_model/llm_runs/deepseek_table_classification_progress.json
IMPL-1014,llm,error,pass,DeepSeek table classification raw chunks=44,60_model/llm_runs/deepseek_table_classification_raw.jsonl
IMPL-1015,llm,error,pass,DeepSeek evidence candidates completed_tables=63,60_model/llm_runs/deepseek_evidence_candidates_progress.json
IMPL-1016,llm,error,pass,DeepSeek evidence candidates remaining_tables=0,60_model/llm_runs/deepseek_evidence_candidates_progress.json
IMPL-1017,llm,error,pass,DeepSeek evidence candidates rows=592,60_model/llm_runs/deepseek_evidence_candidates_progress.json
IMPL-1018,llm,error,pass,DeepSeek evidence candidates raw chunks=63,60_model/llm_runs/deepseek_evidence_candidates_raw.jsonl
IMPL-1019,llm,error,pass,DeepSeek entrance node semantic classified_rows=45,60_model/llm_runs/deepseek_entrance_node_semantic_progress.json
IMPL-1020,llm,error,pass,DeepSeek entrance node semantic remaining_rows=0,60_model/llm_runs/deepseek_entrance_node_semantic_progress.json
IMPL-1021,llm,error,pass,DeepSeek entrance node semantic raw_chunks=6,60_model/llm_runs/deepseek_entrance_node_semantic_progress.json
IMPL-1022,llm,error,pass,DeepSeek entrance node semantic raw chunks=6,60_model/llm_runs/deepseek_entrance_node_semantic_raw.jsonl
IMPL-1023,llm,error,pass,DeepSeek P0 package work_items=7,60_model/llm_runs/deepseek_p0_verification_package_progress.json
IMPL-1024,llm,error,pass,DeepSeek P0 package rows=7,60_model/llm_runs/deepseek_p0_verification_package_progress.json
IMPL-1025,llm,error,pass,DeepSeek P0 package remaining_rows=0,60_model/llm_runs/deepseek_p0_verification_package_progress.json
IMPL-1026,llm,error,pass,DeepSeek P0 package raw_chunks=1,60_model/llm_runs/deepseek_p0_verification_package_progress.json
IMPL-1027,llm,error,pass,DeepSeek P0 package raw chunks=1,60_model/llm_runs/deepseek_p0_verification_package_raw.jsonl
IMPL-1028,llm,error,pass,DeepSeek context sync text files=8,60_model/llm_runs/deepseek_project_context_sync_progress.json
IMPL-1029,llm,error,pass,DeepSeek context sync csv files=6,60_model/llm_runs/deepseek_project_context_sync_progress.json
IMPL-1030,llm,error,pass,DeepSeek context sync task queue rows=6,60_model/llm_runs/deepseek_project_context_sync_progress.json
IMPL-1031,llm,error,pass,DeepSeek context sync raw_chunks=1,60_model/llm_runs/deepseek_project_context_sync_progress.json
