table_id,source_file,page,table_index,row_count,column_count,topic_draft,topic_confidence,reason_draft,evidence_keywords_draft,output_status,executor,model,review_gate,llm_task_id,run_id
TBL-00256,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,176,1,11,4,tgi_preference,high,表格列出医疗保健（综合医院、齿科）的人群覆盖度与TGI，反映就医偏好。,"医疗保健, 人群覆盖度, 北京市大盘, TGI",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00257,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,177,1,7,4,tgi_preference,high,表格展示汽车相关服务（销售、维修）的人群覆盖度及TGI，属于偏好指标。,"汽车, 人群覆盖度, 北京市大盘, TGI",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00258,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,178,1,8,4,tgi_preference,high,表格展示教育学校（大学、培训）的人群覆盖度与TGI，是人群教育偏好分析。,"教育学校, 人群覆盖度, 北京市大盘, TGI",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00259,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,179,1,11,4,tgi_preference,high,美食品类的人群覆盖度与北京市大盘对比及TGI指数，反映偏好,"人群覆盖度, 北京市大盘, TGI, 小吃快餐, 火锅",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00260,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,180,1,11,4,tgi_preference,high,到访偏好大类的人群覆盖度、大盘和TGI，反映旅游景点和购物偏好,"到访偏好大类, 人群覆盖度, 北京市大盘, TGI, 旅游景点, 购物",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00261,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,181,1,11,4,tgi_preference,high,美食细分品类人群覆盖度、大盘和TGI，反映小吃快餐和火锅偏好,"人群覆盖度, 北京市大盘, TGI, 小吃快餐, 火锅",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00262,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,182,1,7,4,tgi_preference,high,娱乐休闲品类人群覆盖度与大盘TGI，反映咖啡厅和户外活动偏好,"娱乐休闲, 人群覆盖度, 北京市大盘, TGI, 咖啡厅, 户外活动:游乐场",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00263,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,183,1,11,4,tgi_preference,high,运动健身品类人群覆盖度与大盘TGI，反映高尔夫和综合体育场馆偏好,"运动健身, 人群覆盖度, 北京市大盘, TGI, 高尔夫场, 综合体育场馆",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00264,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,184,1,11,4,tgi_preference,high,旅游景点品类人群覆盖度与大盘TGI，反映国家级景点和公园偏好,"旅游景点, 人群覆盖度, 北京市大盘, TGI, 国家级景点, 公园",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00265,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,185,1,7,4,tgi_preference,high,汽车相关品类人群覆盖度与大盘TGI，反映汽车销售和维修偏好,"汽车, 人群覆盖度, 北京市大盘, TGI, 汽车销售, 汽车维修",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00266,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,186,1,11,4,tgi_preference,high,医疗保健品类人群覆盖度与大盘TGI，反映综合医院和专科偏好,"医疗保健, 人群覆盖度, 北京市大盘, TGI, 综合医院, 专科医院 齿科",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00267,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,187,1,8,4,tgi_preference,high,表格展示教育学校类别人群覆盖度与北京市大盘对比及TGI指数，明确反映偏好倾向。,"人群覆盖度, TGI, 教育学校, 大学, 培训",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00268,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,188,1,11,4,tgi_preference,high,表格展示购物类别人群覆盖度与北京市大盘对比及TGI指数，明确反映偏好倾向。,"人群覆盖度, TGI, 购物, 导购, 商城",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00269,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,189,1,6,4,tgi_preference,high,表格展示酒店宾馆类别人群覆盖度与北京市大盘对比及TGI指数，明确反映偏好倾向。,"人群覆盖度, TGI, 酒店宾馆, 星级酒店, 经济型酒店",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00270,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,190,1,3,4,tgi_preference,high,表格展示基础设施类别人群覆盖度与北京市大盘对比及TGI指数，明确反映偏好倾向。,"人群覆盖度, TGI, 基础设施, 交通设施 飞机场, 火车站",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00271,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,191,1,8,4,tgi_preference,high,表格展示教育学校类别人群覆盖度与北京市大盘对比及TGI指数，明确反映偏好倾向。,"人群覆盖度, TGI, 教育学校, 大学, 培训",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00272,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,192,1,11,4,tgi_preference,high,表格展示医疗保健类别人群覆盖度与北京市大盘对比及TGI指数，明确反映偏好倾向。,"人群覆盖度, TGI, 医疗保健, 综合医院, 专科医院",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00273,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,193,1,6,4,tgi_preference,high,表格展示酒店宾馆类别人群覆盖度与北京市大盘对比及TGI指数，明确反映偏好倾向。,"人群覆盖度, TGI, 酒店宾馆, 星级酒店, 经济型酒店",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00274,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,194,1,11,4,tgi_preference,high,表格展示到访偏好大类覆盖度与北京市大盘对比及TGI指数，明确反映偏好倾向。,"到访偏好大类, 人群覆盖度, TGI, 购物, 房产",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00275,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,195,1,11,4,tgi_preference,high,表格显示旅游景点分类下人群覆盖度与北京市大盘对比TGI，衡量区域人群对该类POI的偏好强度。,"['人群覆盖度', '北京市大盘', 'TGI']",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00276,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,196,1,11,4,tgi_preference,high,表格展示美食细分类别的人群覆盖度及相对北京市大盘的TGI，反映偏好。,"['人群覆盖度', '北京市大盘', 'TGI']",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00277,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,197,1,3,4,tgi_preference,high,基础设施类别（交通设施）下人群覆盖度与TGI指标，判断区域人群对火车站/机场的偏好。,"['人群覆盖度', '北京市大盘', 'TGI']",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00278,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,198,1,7,4,tgi_preference,high,娱乐休闲品类下咖啡厅、网吧的人群覆盖度及TGI，体现偏好。,"['人群覆盖度', '北京市大盘', 'TGI']",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00279,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,199,1,11,4,tgi_preference,high,运动健身品类下综合体育场馆、高尔夫场的人群覆盖度与TGI，反映偏好。,"['人群覆盖度', '北京市大盘', 'TGI']",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00280,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,200,1,7,4,tgi_preference,high,汽车相关服务（汽车销售、维修）的人群覆盖度与TGI对比。,"['人群覆盖度', '北京市大盘', 'TGI']",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00281,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,201,1,11,4,tgi_preference,high,生活服务类（汽车服务、生活服务）的人群覆盖度与TGI，展示对比偏好。,"['人群覆盖度', '北京市大盘', 'TGI']",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00282,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,202,1,11,4,tgi_preference,high,游戏类别下ACT-动作、休闲益智的人群覆盖度与TGI数据。,"['人群覆盖度', '北京市大盘', 'TGI']",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00283,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,203,1,11,4,tgi_preference,high,表格展示APP偏好大类的TGI指数，比较人群覆盖度与北京市大盘，属于目标群体偏好指数分析。,"APP偏好大类, 人群覆盖度, 北京市大盘, TGI",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00284,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,204,1,7,4,tgi_preference,high,表格展示音乐相关APP的TGI指数，比较人群覆盖度与北京市大盘，属于偏好指数分析。,"音乐, 人群覆盖度, 北京市大盘, TGI",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00285,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,205,1,5,4,tgi_preference,high,表格展示健康相关APP的TGI指数，比较人群覆盖度与北京市大盘，属于偏好指数分析。,"健康, 人群覆盖度, 北京市大盘, TGI",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00286,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,206,1,11,4,tgi_preference,high,表格展示出行相关APP的TGI指数，比较人群覆盖度与北京市大盘，属于偏好指数分析。,"出行, 人群覆盖度, 北京市大盘, TGI",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00287,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,207,1,6,4,tgi_preference,high,表格展示旅游相关APP的TGI指数，比较人群覆盖度与北京市大盘，属于偏好指数分析。,"旅游, 人群覆盖度, 北京市大盘, TGI",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00288,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,208,1,7,4,tgi_preference,high,表格展示摄影相关APP的TGI指数，比较人群覆盖度与北京市大盘，属于偏好指数分析。,"摄影, 人群覆盖度, 北京市大盘, TGI",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00289,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,209,1,11,4,tgi_preference,high,表格展示系统工具类APP的TGI指数，比较人群覆盖度与北京市大盘，属于偏好指数分析。,"系统, 人群覆盖度, 北京市大盘, TGI",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00290,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,210,1,8,4,tgi_preference,high,表格展示教育相关APP的TGI指数，比较人群覆盖度与北京市大盘，属于偏好指数分析。,"教育, 人群覆盖度, 北京市大盘, TGI",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00291,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,211,1,6,4,tgi_preference,high,表格包含人群覆盖度、北京市大盘和TGI指标，是典型的目标群体指数偏好分析。,人群覆盖度 / 北京市大盘 / TGI,draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00292,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,212,1,8,4,tgi_preference,high,表格包含理财类APP的人群覆盖度、大盘对比和TGI，属于TGI偏好分析。,人群覆盖度 / 北京市大盘 / TGI,draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00293,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,213,1,6,4,tgi_preference,high,表格展示视频相关行为的人群覆盖度与TGI，是TGI偏好分析。,人群覆盖度 / 北京市大盘 / TGI,draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00294,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,214,1,7,4,tgi_preference,high,表格展示社交类应用的人群覆盖度与TGI，属于TGI偏好分析。,人群覆盖度 / 北京市大盘 / TGI,draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00295,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,215,1,5,4,tgi_preference,high,表格展示健康相关行为的人群覆盖度与TGI，是TGI偏好分析。,人群覆盖度 / 北京市大盘 / TGI,draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00296,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,216,1,6,4,tgi_preference,high,表格展示音乐相关行为的人群覆盖度与TGI，是TGI偏好分析。,人群覆盖度 / 北京市大盘 / TGI,draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00297,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,217,1,11,4,tgi_preference,high,表格展示APP偏好大类的人群覆盖度与TGI，是TGI偏好分析。,APP偏好大类 / 人群覆盖度 / 北京市大盘 / TGI,draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00298,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,218,1,5,4,tgi_preference,high,表格展示摄影相关应用的人群覆盖度与TGI，是TGI偏好分析。,人群覆盖度 / 北京市大盘 / TGI,draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00299,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,219,1,11,4,tgi_preference,high,表格展示生活类人群覆盖度与北京市大盘对比及TGI指数，是典型的TGI偏好分析。,"TGI, 人群覆盖度, 北京市大盘",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00300,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,220,1,10,4,tgi_preference,high,表格展示游戏类人群覆盖度与北京市大盘对比及TGI指数，为TGI偏好分析。,"TGI, 人群覆盖度, 北京市大盘",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00301,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,221,1,6,4,tgi_preference,high,表格展示阅读类人群覆盖度与北京市大盘对比及TGI指数，属于TGI偏好。,"TGI, 人群覆盖度, 北京市大盘",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00302,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,222,1,5,4,tgi_preference,high,表格展示视频类人群覆盖度与北京市大盘对比及TGI指数。,"TGI, 人群覆盖度, 北京市大盘",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00303,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,223,1,8,4,tgi_preference,high,表格展示出行类人群覆盖度与北京市大盘对比及TGI指数。,"TGI, 人群覆盖度, 北京市大盘",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00304,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,224,1,10,4,tgi_preference,high,表格展示系统工具类人群覆盖度与北京市大盘对比及TGI指数。,"TGI, 人群覆盖度, 北京市大盘",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00305,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,225,1,7,4,tgi_preference,high,表格展示理财类人群覆盖度与北京市大盘对比及TGI指数。,"TGI, 人群覆盖度, 北京市大盘",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00306,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,226,1,6,4,tgi_preference,high,表格展示教育类人群覆盖度与北京市大盘对比及TGI指数。,"TGI, 人群覆盖度, 北京市大盘",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00307,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,227,1,5,4,tgi_preference,high,表格包含不同旅游细分人群覆盖度与北京市大盘对比及TGI指数，属于偏好指数分析,"旅游, 人群覆盖度, 北京市大盘, TGI",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00308,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,228,1,4,4,tgi_preference,high,表格展示社交类APP人群覆盖度与北京市大盘及TGI指数，属于偏好分析,"社交, 人群覆盖度, 北京市大盘, TGI",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00309,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,229,1,11,4,tgi_preference,high,表格为APP偏好大类覆盖度与大盘对比及TGI，属于偏好指数,"APP偏好大类, 人群覆盖度, 北京市大盘, TGI",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00310,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,230,1,11,4,tgi_preference,high,表格包含出行类APP覆盖度与大盘TGI对比，偏好分析,"出行, 人群覆盖度, 北京市大盘, TGI",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00311,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,231,1,11,4,tgi_preference,high,表格为购物类APP覆盖度与大盘TGI，偏好分析,"购物, 人群覆盖度, 北京市大盘, TGI",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00312,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,232,1,6,4,tgi_preference,high,表格展示旅游类APP覆盖度与大盘TGI，偏好分析,"旅游, 人群覆盖度, 北京市大盘, TGI",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00313,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,233,1,11,4,tgi_preference,high,表格为游戏类APP覆盖度与大盘TGI，偏好分析,"游戏, 人群覆盖度, 北京市大盘, TGI",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00314,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,234,1,6,4,tgi_preference,high,表格为阅读类APP覆盖度与大盘TGI，偏好分析,"阅读, 人群覆盖度, 北京市大盘, TGI",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00315,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,235,1,7,4,tgi_preference,high,表格包含人群覆盖度与北京市大盘的TGI指数，属于偏好指数分析,"['人群覆盖度', '北京市大盘', 'TGI', '摄影']",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00316,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,236,1,11,4,tgi_preference,high,表格展示系统类应用的人群覆盖度与大盘对比的TGI值,"['人群覆盖度', '北京市大盘', 'TGI', '系统']",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00317,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,237,1,6,4,tgi_preference,high,视频类应用的人群覆盖度TGI指数对比数据,"['人群覆盖度', '北京市大盘', 'TGI', '视频']",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00318,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,238,1,8,4,tgi_preference,high,教育类应用的人群覆盖度与大盘TGI对比表,"['人群覆盖度', '北京市大盘', 'TGI', '教育']",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00319,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,239,1,11,4,tgi_preference,high,生活类应用的人群覆盖度TGI分析,"['人群覆盖度', '北京市大盘', 'TGI', '生活']",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00320,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,240,1,7,4,tgi_preference,high,音乐类应用的人群覆盖度与大盘TGI指数数据,"['人群覆盖度', '北京市大盘', 'TGI', '音乐']",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00321,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,241,1,5,4,tgi_preference,high,健康类应用的人群覆盖度TGI对比表,"['人群覆盖度', '北京市大盘', 'TGI', '健康']",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00322,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,242,1,8,4,tgi_preference,high,理财类应用的人群覆盖度与大盘TGI数据,"['人群覆盖度', '北京市大盘', 'TGI', '理财']",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00323,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,243,1,7,4,tgi_preference,high,表格展示社交类别人群覆盖度的TGI对比，核心指标为TGI指数，属于偏好指数分析。,"社交, 人群覆盖度, 北京市大盘, TGI, 聊天/交友, 社区",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00324,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,244,1,11,4,tgi_preference,high,表格展示手机价格段占比及TGI指数，属于消费偏好对比。,"手机价格（分段）v2, 占比, 北京市大盘, TGI, 2001-3000, 1001-2000",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00325,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,245,1,11,4,tgi_preference,high,表格展示手机品牌细分占比及TGI指数，反映品牌偏好。,"手机品牌细分, 占比, 北京市大盘, TGI, 华为, VIVO",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00326,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,246,1,10,4,tgi_preference,high,表格展示手机品牌细分占比及TGI指数，反映品牌偏好。,"手机品牌细分, 占比, 北京市大盘, TGI, 华为, 苹果",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00327,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,247,1,11,4,tgi_preference,high,表格展示手机价格段占比及TGI指数，属于消费偏好对比。,"手机价格（分段）v2, 占比, 北京市大盘, TGI, 2001-3000, 1001-2000",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00328,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,248,1,11,4,tgi_preference,high,表格展示手机品牌细分占比及TGI指数，反映品牌偏好。,"手机品牌细分, 占比, 北京市大盘, TGI, 华为, VIVO",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
TBL-00329,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,249,1,11,4,tgi_preference,high,表格展示手机价格段占比及TGI指数，属于消费偏好对比。,"手机价格（分段）v2, 占比, 北京市大盘, TGI, 2001-3000, 1001-2000",draft,deepseek,deepseek-v4-pro,table_sampling,LLM-002,20260525T023814Z
