candidate_id,table_id,source_file,page,table_index,topic_draft,candidate_type,metric_name_draft,subject_draft,value_draft,unit_draft,period_or_scope_draft,source_row_text_draft,source_column_hint,extraction_confidence,review_reason,output_status,executor,model,review_gate,llm_task_id,run_id
EV-CAND-0455,TBL-00128,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,50,1,poi_hot_visit,poi_hot_visit,热门到访指数,奥森星空驿站,2123,指数,,10 奥森星空驿站 2123 景区级别 奥林匹克公园,指数,high,直接从表格抽取POI名称及其指数数值，来源明确，无歧义,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0456,TBL-00128,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,50,1,poi_hot_visit,poi_hot_visit,热门到访指数,民族团结柱,2882,指数,,7 民族团结柱 2882 景区级别 奥林匹克公园,指数,high,直接从表格抽取POI名称及其指数数值，来源明确，无歧义,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0457,TBL-00130,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,52,1,poi_hot_visit,poi_hot_visit,热门指数,flytennis ai网球学练工作室,1799,,,4|flytennis ai网球学练工作室|1799||奥林匹克公园,指数,high,需确认热门指数的定义与计算口径,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0458,TBL-00130,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,52,1,poi_hot_visit,poi_hot_visit,热门指数,冰丝带国际运动表现中心,2376,,,2|冰丝带国际运动表现中心|2376||奥林匹克公园,指数,high,需确认热门指数的定义与计算口径,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0459,TBL-00130,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,52,1,poi_hot_visit,poi_hot_visit,热门指数,清华大学附属中学(奥森校区),3940,,,1|清华大学附属中学(奥森校区)|3940||奥林匹克公园,指数,high,需确认热门指数的定义与计算口径,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0460,TBL-00130,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,52,1,poi_hot_visit,poi_hot_visit,热门指数,训练狮中考体育·体测·体能培训(奥森公园店),1838,,,3|训练狮中考体育·体测·体能培训(奥森公园店)|1838||奥林匹克公园,指数,high,需确认热门指数的定义与计算口径,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0461,TBL-00132,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,54,1,poi_hot_visit,poi_hot_visit,所属商圈,森林公园南码头,奥林匹克公园,无,未知,1 | 森林公园南码头 | 3560 | | 奥林匹克公园,商圈,high,商圈名称抽取，需确认商圈划分标准,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0462,TBL-00132,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,54,1,poi_hot_visit,poi_hot_visit,排名,森林公园南码头,1,无,未知,1 | 森林公园南码头 | 3560 | | 奥林匹克公园,排序,high,排名数字明确，需确认排名依据,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0463,TBL-00132,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,54,1,poi_hot_visit,poi_hot_visit,热门指数,森林公园南码头,3560,指数,未知,1 | 森林公园南码头 | 3560 | | 奥林匹克公园,指数,high,数值清晰，需确认指数定义与时间范围,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0464,TBL-00133,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,55,1,poi_hot_visit,poi_hot_visit,指数,北京信托b座,3014,无,,2 | 北京信托b座 | 3014 | | 奥林匹克公园,指数,high,直接从表格第三行提取，POI名称和指数值明确，无歧义,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0465,TBL-00133,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,55,1,poi_hot_visit,poi_hot_visit,指数,特立·奥森国际体育文化中心,3932,无,,1 | 特立·奥森国际体育文化中心 | 3932 | | 奥林匹克公园,指数,high,直接从表格第二行提取，POI名称和指数值明确，无歧义,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0466,TBL-00133,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,55,1,poi_hot_visit,poi_hot_visit,指数,绿洲综合楼,2374,无,,3 | 绿洲综合楼 | 2374 | | 奥林匹克公园,指数,high,直接从表格第四行提取，POI名称和指数值明确，无歧义,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0467,TBL-00135,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,57,1,commercial_supply,commercial_supply,品牌指数,罗森,2315,指数,,1 罗森 2315,指数,high,数字2315明确，品牌名称罗森，来源行完整,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0468,TBL-00137,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,59,1,commercial_supply,commercial_supply,品牌指数,漫咖啡,2847,,,1 漫咖啡 2847,"品牌名称,指数",high,商业供给品牌指数候选,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0469,TBL-00194,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,116,1,visitor_flow,visitor_flow,人群覆盖度,北苑路北-北京市,3.40%,%,,北苑路北-北京市 3.40%,"活跃商圈v2, 人群覆盖度",high,明确商区名称和百分比,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0470,TBL-00194,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,116,1,visitor_flow,visitor_flow,人群覆盖度,回龙观-北京市,8.02%,%,,回龙观-北京市 8.02%,"活跃商圈v2, 人群覆盖度",high,明确商区名称和百分比,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0471,TBL-00194,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,116,1,visitor_flow,visitor_flow,人群覆盖度,大屯-北京市,2.37%,%,,大屯-北京市 2.37%,"活跃商圈v2, 人群覆盖度",high,明确商区名称和百分比,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0472,TBL-00194,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,116,1,visitor_flow,visitor_flow,人群覆盖度,天通苑-北京市,4.85%,%,,天通苑-北京市 4.85%,"活跃商圈v2, 人群覆盖度",high,明确商区名称和百分比,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0473,TBL-00194,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,116,1,visitor_flow,visitor_flow,人群覆盖度,奥林匹克公园-北京市,7.69%,%,,奥林匹克公园-北京市 7.69%,"活跃商圈v2, 人群覆盖度",high,明确商区名称和百分比,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0474,TBL-00194,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,116,1,visitor_flow,visitor_flow,人群覆盖度,学清路-北京市,2.84%,%,,学清路-北京市 2.84%,"活跃商圈v2, 人群覆盖度",high,明确商区名称和百分比,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0475,TBL-00194,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,116,1,visitor_flow,visitor_flow,人群覆盖度,永丰-北京市,2.50%,%,,永丰-北京市 2.50%,"活跃商圈v2, 人群覆盖度",high,明确商区名称和百分比,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0476,TBL-00194,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,116,1,visitor_flow,visitor_flow,人群覆盖度,永泰庄-北京市,3.02%,%,,永泰庄-北京市 3.02%,"活跃商圈v2, 人群覆盖度",high,明确商区名称和百分比,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0477,TBL-00194,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,116,1,visitor_flow,visitor_flow,人群覆盖度,立水桥南-北京市,3.12%,%,,立水桥南-北京市 3.12%,"活跃商圈v2, 人群覆盖度",high,明确商区名称和百分比,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0478,TBL-00194,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,116,1,visitor_flow,visitor_flow,人群覆盖度,西三旗-北京市,3.44%,%,,西三旗-北京市 3.44%,"活跃商圈v2, 人群覆盖度",high,明确商区名称和百分比,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0479,TBL-00198,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,120,1,consumption_spending,consumption_spending,TGI,全国消费水平v2 中,326,无单位,全国,中 8.01% 2.45% 326,TGI,high,直接从单元格抽取，数字清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0480,TBL-00198,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,120,1,consumption_spending,consumption_spending,TGI,全国消费水平v2 低,130,无单位,全国,低 1.78% 1.36% 130,TGI,high,直接从单元格抽取，数字清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0481,TBL-00198,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,120,1,consumption_spending,consumption_spending,TGI,全国消费水平v2 次低,972,无单位,全国,次低 2.24% 0.23% 972,TGI,high,直接从单元格抽取，数字清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0482,TBL-00198,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,120,1,consumption_spending,consumption_spending,TGI,全国消费水平v2 次高,48,无单位,全国,次高 17.54% 36.43% 48,TGI,high,直接从单元格抽取，数字清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0483,TBL-00198,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,120,1,consumption_spending,consumption_spending,TGI,全国消费水平v2 高,118,无单位,全国,高 70.44% 59.53% 118,TGI,high,直接从单元格抽取，数字清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0484,TBL-00198,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,120,1,consumption_spending,consumption_spending,北京市大盘占比,全国消费水平v2 次高,36.43%,百分比,北京市,次高 17.54% 36.43% 48,北京市大盘,high,直接从单元格抽取，数字清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0485,TBL-00198,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,120,1,consumption_spending,consumption_spending,北京市大盘占比,全国消费水平v2 高,59.53%,百分比,北京市,高 70.44% 59.53% 118,北京市大盘,high,直接从单元格抽取，数字清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0486,TBL-00198,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,120,1,consumption_spending,consumption_spending,消费水平占比,全国消费水平v2 中,8.01%,百分比,全国,中 8.01% 2.45% 326,占比,high,直接从单元格抽取，数字清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0487,TBL-00198,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,120,1,consumption_spending,consumption_spending,消费水平占比,全国消费水平v2 低,1.78%,百分比,全国,低 1.78% 1.36% 130,占比,high,直接从单元格抽取，数字清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0488,TBL-00198,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,120,1,consumption_spending,consumption_spending,消费水平占比,全国消费水平v2 次低,2.24%,百分比,全国,次低 2.24% 0.23% 972,占比,high,直接从单元格抽取，数字清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0489,TBL-00198,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,120,1,consumption_spending,consumption_spending,消费水平占比,全国消费水平v2 次高,17.54%,百分比,全国,次高 17.54% 36.43% 48,占比,high,直接从单元格抽取，数字清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0490,TBL-00198,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,120,1,consumption_spending,consumption_spending,消费水平占比,全国消费水平v2 高,70.44%,百分比,全国,高 70.44% 59.53% 118,占比,high,直接从单元格抽取，数字清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0491,TBL-00199,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,121,1,consumption_spending,consumption_spending,酒店消费TGI,酒店消费1501-2000元区间,124,无单位,未知,1501-2000元 1.34% 1.08% 124,TGI,high,表格中明确列出该价格区间的TGI指数,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0492,TBL-00199,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,121,1,consumption_spending,consumption_spending,酒店消费TGI,酒店消费150元以内区间,69,无单位,未知,150元以内 4.66% 6.67% 69,TGI,high,表格中明确列出该价格区间的TGI指数,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0493,TBL-00199,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,121,1,consumption_spending,consumption_spending,酒店消费TGI,酒店消费601-800元区间,118,无单位,未知,601-800元 13.34% 11.25% 118,TGI,high,表格中明确列出该价格区间的TGI指数,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0494,TBL-00199,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,121,1,consumption_spending,consumption_spending,酒店消费占比,酒店消费1001-1500元区间,7.16%,%,未知,1001-1500元 7.16% 6.27% 114,占比,high,表格中明确列出该价格区间的消费占比,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0495,TBL-00199,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,121,1,consumption_spending,consumption_spending,酒店消费占比,酒店消费1501-2000元区间,1.34%,%,未知,1501-2000元 1.34% 1.08% 124,占比,high,表格中明确列出该价格区间的消费占比,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0496,TBL-00199,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,121,1,consumption_spending,consumption_spending,酒店消费占比,酒店消费150元以内区间,4.66%,%,未知,150元以内 4.66% 6.67% 69,占比,high,表格中明确列出该价格区间的消费占比,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0497,TBL-00199,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,121,1,consumption_spending,consumption_spending,酒店消费占比,酒店消费151-300元区间,17.71%,%,未知,151-300元 17.71% 22.38% 79,占比,high,表格中明确列出该价格区间的消费占比,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0498,TBL-00199,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,121,1,consumption_spending,consumption_spending,酒店消费占比,酒店消费2000元以上区间,2.38%,%,未知,2000元以上 2.38% 2.01% 118,占比,high,表格中明确列出该价格区间的消费占比,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0499,TBL-00199,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,121,1,consumption_spending,consumption_spending,酒店消费占比,酒店消费301-450元区间,24.17%,%,未知,301-450元 24.17% 25.58% 94,占比,high,表格中明确列出该价格区间的消费占比,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0500,TBL-00199,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,121,1,consumption_spending,consumption_spending,酒店消费占比,酒店消费451-600元区间,22.43%,%,未知,451-600元 22.43% 18.87% 118,占比,high,表格中明确列出该价格区间的消费占比,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0501,TBL-00199,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,121,1,consumption_spending,consumption_spending,酒店消费占比,酒店消费601-800元区间,13.34%,%,未知,601-800元 13.34% 11.25% 118,占比,high,表格中明确列出该价格区间的消费占比,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0502,TBL-00199,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,121,1,consumption_spending,consumption_spending,酒店消费占比,酒店消费801-1000元区间,6.81%,%,未知,801-1000元 6.81% 5.88% 115,占比,high,表格中明确列出该价格区间的消费占比,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0503,TBL-00200,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,122,1,consumption_spending,consumption_spending,TGI指数,餐饮消费水平（101-150元）,126,指数,奥林匹克森林公园区域,101-150元 31.10% 24.53% 126,TGI,high,TGI明显高于100，说明该消费段集中度较高,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0504,TBL-00200,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,122,1,consumption_spending,consumption_spending,TGI指数,餐饮消费水平（500元以上）,174,指数,奥林匹克森林公园区域,500元以上 1.06% 0.61% 174,TGI,high,TGI远高于100，高消费段集中度显著,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0505,TBL-00200,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,122,1,consumption_spending,consumption_spending,TGI指数,餐饮消费水平（50元以内）,61,指数,奥林匹克森林公园区域,50元以内 11.13% 18.16% 61,TGI,high,抽取偏离基准较大的TGI值，反映消费倾向差异,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0506,TBL-00200,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,122,1,consumption_spending,consumption_spending,餐饮消费占比,餐饮消费水平（101-150元）,31.10%,%,奥林匹克森林公园区域,101-150元 31.10% 24.53% 126,占比,high,直接从表格抽取餐饮消费占比，数值清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0507,TBL-00200,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,122,1,consumption_spending,consumption_spending,餐饮消费占比,餐饮消费水平（151-200元）,5.06%,%,奥林匹克森林公园区域,151-200元 5.06% 4.69% 107,占比,high,直接从表格抽取餐饮消费占比，数值清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0508,TBL-00200,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,122,1,consumption_spending,consumption_spending,餐饮消费占比,餐饮消费水平（201-300元）,1.79%,%,奥林匹克森林公园区域,201-300元 1.79% 1.86% 96,占比,high,直接从表格抽取餐饮消费占比，数值清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0509,TBL-00200,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,122,1,consumption_spending,consumption_spending,餐饮消费占比,餐饮消费水平（301-500元）,1.38%,%,奥林匹克森林公园区域,301-500元 1.38% 1.49% 92,占比,high,直接从表格抽取餐饮消费占比，数值清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0510,TBL-00200,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,122,1,consumption_spending,consumption_spending,餐饮消费占比,餐饮消费水平（500元以上）,1.06%,%,奥林匹克森林公园区域,500元以上 1.06% 0.61% 174,占比,high,直接从表格抽取餐饮消费占比，数值清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0511,TBL-00200,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,122,1,consumption_spending,consumption_spending,餐饮消费占比,餐饮消费水平（50元以内）,11.13%,%,奥林匹克森林公园区域,50元以内 11.13% 18.16% 61,占比,high,直接从表格抽取餐饮消费占比，数值清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0512,TBL-00200,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,122,1,consumption_spending,consumption_spending,餐饮消费占比,餐饮消费水平（51-100元）,48.49%,%,奥林匹克森林公园区域,51-100元 48.49% 48.66% 99,占比,high,直接从表格抽取餐饮消费占比，数值清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0513,TBL-00201,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,123,1,consumption_spending,consumption_spending,餐饮消费频次1-2次TGI,奥林匹克森林公园区域消费者,61,,,"1-2次, 25.96%, 42.20%, 61",TGI,high,TGI数值直接取自表格，需人工确认计算基准,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0514,TBL-00201,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,123,1,consumption_spending,consumption_spending,餐饮消费频次1-2次占比,奥林匹克森林公园区域消费者,25.96,%,,"1-2次, 25.96%, 42.20%, 61",占比,medium,数值直接取自表格，需人工复核占比定义与区域范围,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0515,TBL-00201,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,123,1,consumption_spending,consumption_spending,餐饮消费频次11次及以上TGI,奥林匹克森林公园区域消费者,179,,,"11次及以上, 35.10%, 19.52%, 179",TGI,high,TGI数值直接取自表格，需人工确认计算基准,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0516,TBL-00201,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,123,1,consumption_spending,consumption_spending,餐饮消费频次11次及以上占比,奥林匹克森林公园区域消费者,35.10,%,,"11次及以上, 35.10%, 19.52%, 179",占比,medium,数值直接取自表格，需人工复核占比定义与区域范围,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0517,TBL-00201,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,123,1,consumption_spending,consumption_spending,餐饮消费频次3-4次TGI,奥林匹克森林公园区域消费者,82,,,"3-4次, 13.43%, 16.27%, 82",TGI,high,TGI数值直接取自表格，需人工确认计算基准,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0518,TBL-00201,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,123,1,consumption_spending,consumption_spending,餐饮消费频次3-4次占比,奥林匹克森林公园区域消费者,13.43,%,,"3-4次, 13.43%, 16.27%, 82",占比,medium,数值直接取自表格，需人工复核占比定义与区域范围,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0519,TBL-00201,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,123,1,consumption_spending,consumption_spending,餐饮消费频次5-6次TGI,奥林匹克森林公园区域消费者,102,,,"5-6次, 10.29%, 10.01%, 102",TGI,high,TGI数值直接取自表格，需人工确认计算基准,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0520,TBL-00201,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,123,1,consumption_spending,consumption_spending,餐饮消费频次5-6次占比,奥林匹克森林公园区域消费者,10.29,%,,"5-6次, 10.29%, 10.01%, 102",占比,medium,数值直接取自表格，需人工复核占比定义与区域范围,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0521,TBL-00201,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,123,1,consumption_spending,consumption_spending,餐饮消费频次7-8次TGI,奥林匹克森林公园区域消费者,120,,,"7-8次, 8.38%, 6.94%, 120",TGI,high,TGI数值直接取自表格，需人工确认计算基准,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0522,TBL-00201,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,123,1,consumption_spending,consumption_spending,餐饮消费频次7-8次占比,奥林匹克森林公园区域消费者,8.38,%,,"7-8次, 8.38%, 6.94%, 120",占比,medium,数值直接取自表格，需人工复核占比定义与区域范围,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0523,TBL-00201,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,123,1,consumption_spending,consumption_spending,餐饮消费频次9-10次TGI,奥林匹克森林公园区域消费者,135,,,"9-10次, 6.85%, 5.05%, 135",TGI,high,TGI数值直接取自表格，需人工确认计算基准,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0524,TBL-00201,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,123,1,consumption_spending,consumption_spending,餐饮消费频次9-10次占比,奥林匹克森林公园区域消费者,6.85,%,,"9-10次, 6.85%, 5.05%, 135",占比,medium,数值直接取自表格，需人工复核占比定义与区域范围,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0525,TBL-00202,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,124,1,visitor_flow,consumption_spending,商场到店频次TGI,奥林匹克森林公园商场到店频次1-2次,78,,报告期间,"1-2次,48.30%,61.47%,78",表格TGI列,high,需人工核实TGI数值,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
