candidate_review_id,candidate_id,table_id,source_file,page,topic_draft,candidate_type,metric_name_draft,subject_draft,value_draft,unit_draft,source_row_text_draft,extraction_confidence,candidate_review_priority,ledger_entry_status,review_instruction,output_status
EV-REVIEW-0023,EV-CAND-0023,TBL-00007,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,11,commercial_supply,commercial_supply,指数,东方盛泽集团,4018,指数,"5, 东方盛泽集团, 4018, , , , ,",medium,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0024,EV-CAND-0024,TBL-00007,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,11,commercial_supply,commercial_supply,指数,中国联通北京市分公司(上四 条),4102,指数,"3, 中国联通北京市分公司(上四 条), 4102, , 13, ucp, 3763,",medium,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0025,EV-CAND-0025,TBL-00007,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,11,commercial_supply,commercial_supply,指数,共享际5lmeet(北京国贸商城),3746,指数,", , , , 16, 共享际5lmeet(北京国贸商城), 3746,",medium,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0026,EV-CAND-0026,TBL-00007,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,11,commercial_supply,commercial_supply,指数,北京佳泰新材料有限公司,3924,指数,"7, 北京佳泰新材料有限公司, 3924, , , , ,",medium,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0027,EV-CAND-0027,TBL-00007,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,11,commercial_supply,commercial_supply,指数,北京奔驰汽车有限公司,3719,指数,", , , , 17, 北京奔驰汽车有限公司, 3719,",medium,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0028,EV-CAND-0028,TBL-00007,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,11,commercial_supply,commercial_supply,指数,北京盛华宏林商业有限公司,3763,指数,", , , , 14, 北京盛华宏林商业有限公司, 3763,",medium,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0029,EV-CAND-0029,TBL-00007,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,11,commercial_supply,commercial_supply,指数,北京通美晶体技术有限公司,3748,指数,", , , , 15, 北京通美晶体技术有限公司, 3748,",medium,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0030,EV-CAND-0030,TBL-00007,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,11,commercial_supply,commercial_supply,指数,国网北京通州供电公司,3819,指数,"1, 联东u谷, 4476, , 11, 国网北京通州供电公司, 3819,",medium,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0031,EV-CAND-0031,TBL-00007,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,11,commercial_supply,commercial_supply,指数,联东u谷,4476,指数,"1, 联东u谷, 4476, , 11, 国网北京通州供电公司, 3819,",medium,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0032,EV-CAND-0032,TBL-00007,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,11,commercial_supply,commercial_supply,指数,雅客智慧(北京)科技有限公司,3959,指数,"6, 雅客智慧(北京)科技有限公司, 3959, , , , ,",medium,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0033,EV-CAND-0033,TBL-00008,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,12,commercial_supply,commercial_supply,指数,凯德mall(西直门店),4580,,"2,领展购物广场·京通,5022,,12,凯德mall(西直门店),4580,",high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0034,EV-CAND-0034,TBL-00008,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,12,commercial_supply,commercial_supply,指数,北京朝阳合生汇,4786,,"6,北京朝阳合生汇,4786,,16,北京远洋乐堤港,4512,",high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0035,EV-CAND-0035,TBL-00008,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,12,commercial_supply,commercial_supply,指数,北京通州万达广场,5312,,"1,北京通州万达广场,5312,,11,鑫隆生活广场,4620,",high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0036,EV-CAND-0036,TBL-00008,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,12,commercial_supply,commercial_supply,指数,北京金融街,4982,,"4,北京金融街,4982,,14,北京北投爱琴海购物公园,4579,",high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0037,EV-CAND-0037,TBL-00008,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,12,commercial_supply,commercial_supply,指数,十里河家居建材商业街,4740,,"8,十里河家居建材商业街,4740,,18,bhg北京华联武夷购物中心,4485,",high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0038,EV-CAND-0038,TBL-00008,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,12,commercial_supply,commercial_supply,指数,新华联,4986,,"3,新华联,4986,,13,环影12街区,4580,",high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0039,EV-CAND-0039,TBL-00008,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,12,commercial_supply,commercial_supply,指数,朝阳大悦城,4667,,"10,朝阳大悦城,4667,,20,京妮儿童汇(通州华业店),4468,",high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0040,EV-CAND-0040,TBL-00008,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,12,commercial_supply,commercial_supply,指数,西单商业街,4675,,"9,西单商业街,4675,,19,life新生活广场,4483,",high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0041,EV-CAND-0041,TBL-00008,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,12,commercial_supply,commercial_supply,指数,通州万达广场西门金街b区,4778,,"7,通州万达广场西门金街b区,4778,,17,长楹天街购物中心东区,4506,",high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0042,EV-CAND-0042,TBL-00008,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,12,commercial_supply,commercial_supply,指数,鑫隆生活广场,4620,,"1,北京通州万达广场,5312,,11,鑫隆生活广场,4620,",high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0043,EV-CAND-0043,TBL-00008,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,12,commercial_supply,commercial_supply,指数,领展购物广场·京通,5022,,"2,领展购物广场·京通,5022,,12,凯德mall(西直门店),4580,",high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0044,EV-CAND-0044,TBL-00008,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,12,commercial_supply,commercial_supply,指数,龙湖北京长楹天街,4803,,"5,龙湖北京长楹天街,4803,,15,贵友大厦(通州店),4570,",high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0045,EV-CAND-0045,TBL-00009,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,13,commercial_supply,commercial_supply,指数,landz,3537,,"6,landz,3537,,,,,",high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0046,EV-CAND-0046,TBL-00009,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,13,commercial_supply,commercial_supply,指数,宠福鑫动物医院(东方丽景分 院),3643,,"2,宠福鑫动物医院(东方丽景分 院),3643,,12,链家地产(海晟名苑一店),3431,",high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0047,EV-CAND-0047,TBL-00009,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,13,commercial_supply,commercial_supply,指数,建国门三菱空调维修社区服 务中心,3564,,"4,建国门三菱空调维修社区服 务中心,3564,,,,,",high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0048,EV-CAND-0048,TBL-00009,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,13,commercial_supply,commercial_supply,指数,心心宠物生活馆,3433,,"1,链家地产(双龙南里店),4019,,11,心心宠物生活馆,3433,",high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0049,EV-CAND-0049,TBL-00009,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,13,commercial_supply,commercial_supply,指数,恒洋地产(新天地三期店),3471,,"9,恒洋地产(新天地三期店),3471,,,,,",high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0050,EV-CAND-0050,TBL-00009,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,13,commercial_supply,commercial_supply,指数,美玉萱城美容养生会所,3505,,"8,美玉萱城美容养生会所,3505,,,,,",high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0051,EV-CAND-0051,TBL-00009,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,13,commercial_supply,commercial_supply,指数,链家,3436,,"10,链家,3436,,,,,",high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0052,EV-CAND-0052,TBL-00009,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,13,commercial_supply,commercial_supply,指数,链家地产(双龙南里店),4019,,"1,链家地产(双龙南里店),4019,,11,心心宠物生活馆,3433,",high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0053,EV-CAND-0053,TBL-00009,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,13,commercial_supply,commercial_supply,指数,链家地产(海晟名苑一店),3431,,"2,宠福鑫动物医院(东方丽景分 院),3643,,12,链家地产(海晟名苑一店),3431,",high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0054,EV-CAND-0054,TBL-00009,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,13,commercial_supply,commercial_supply,指数,麦田房产(利泽西园一区店),3542,,"5,麦田房产(利泽西园一区店),3542,,,,,",high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0055,EV-CAND-0055,TBL-00009,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,13,commercial_supply,commercial_supply,指数,麦田房产(华纺易城店),3516,,"7,麦田房产(华纺易城店),3516,,,,,",high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0056,EV-CAND-0056,TBL-00009,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,13,commercial_supply,commercial_supply,指数,麦田房产(将台路店),3567,,"3,麦田房产(将台路店),3567,,,,,",high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0261,EV-CAND-0261,TBL-00027,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,31,commercial_supply,commercial_supply,品牌指数,111医药馆,2983,,7 111医药馆 2983 17 好药师大药房 2346,medium,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0262,EV-CAND-0262,TBL-00027,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,31,commercial_supply,commercial_supply,品牌指数,医保中洋大药房,2770,,10 医保中洋大药房 2770 20 阳光百益大药房 2292,medium,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0263,EV-CAND-0263,TBL-00027,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,31,commercial_supply,commercial_supply,品牌指数,同仁堂,3700,,1 同仁堂 3700 11 百康药房 2670,medium,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0264,EV-CAND-0264,TBL-00027,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,31,commercial_supply,commercial_supply,品牌指数,天保堂平价大药房,3344,,5 天保堂平价大药房 3344 15 北京宝霖堂大药房 2505,medium,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0265,EV-CAND-0265,TBL-00027,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,31,commercial_supply,commercial_supply,品牌指数,好一生药房,2990,,6 好一生药房 2990 16 御本堂大药房 2489,medium,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0266,EV-CAND-0266,TBL-00027,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,31,commercial_supply,commercial_supply,品牌指数,宝芝堂,2856,,8 宝芝堂 2856 18 兴盛源药店 2334,medium,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0267,EV-CAND-0267,TBL-00027,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,31,commercial_supply,commercial_supply,品牌指数,明医堂,3512,,2 明医堂 3512 12 林生堂大药房 2662,medium,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0268,EV-CAND-0268,TBL-00027,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,31,commercial_supply,commercial_supply,品牌指数,林生堂大药房,2662,,2 明医堂 3512 12 林生堂大药房 2662,medium,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0269,EV-CAND-0269,TBL-00027,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,31,commercial_supply,commercial_supply,品牌指数,百康药房,2670,,1 同仁堂 3700 11 百康药房 2670,medium,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0270,EV-CAND-0270,TBL-00027,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,31,commercial_supply,commercial_supply,品牌指数,紫晶百姓大药房,2822,,9 紫晶百姓大药房 2822 19 仁和药房网 2309,medium,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0271,EV-CAND-0271,TBL-00027,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,31,commercial_supply,commercial_supply,品牌指数,邻客智慧药房,3483,,3 邻客智慧药房 3483 13 仁德益药店 2556,medium,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0272,EV-CAND-0272,TBL-00027,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,31,commercial_supply,commercial_supply,品牌指数,金象大药房,3378,,4 金象大药房 3378 14 九州同泰医药 2510,medium,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0273,EV-CAND-0273,TBL-00028,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,32,commercial_supply,commercial_supply,品牌指数,万隆宾馆,4225,指数,5 速8酒店 4651 15 万隆宾馆 4225,high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0274,EV-CAND-0274,TBL-00028,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,32,commercial_supply,commercial_supply,品牌指数,丽枫酒店,4611,指数,6 丽枫酒店 4611 16 锦江之星 4187,high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0275,EV-CAND-0275,TBL-00028,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,32,commercial_supply,commercial_supply,品牌指数,亚朵酒店,4378,指数,2 全季酒店 4866 12 亚朵酒店 4378,high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0276,EV-CAND-0276,TBL-00028,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,32,commercial_supply,commercial_supply,品牌指数,全季酒店,4866,指数,2 全季酒店 4866 12 亚朵酒店 4378,high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0277,EV-CAND-0277,TBL-00028,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,32,commercial_supply,commercial_supply,品牌指数,喆啡酒店,4659,指数,4 喆啡酒店 4659 14 海友酒店 4263,high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0278,EV-CAND-0278,TBL-00028,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,32,commercial_supply,commercial_supply,品牌指数,桔子水晶酒店,4381,指数,1 汉庭酒店 5012 11 桔子水晶酒店 4381,high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0279,EV-CAND-0279,TBL-00028,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,32,commercial_supply,commercial_supply,品牌指数,桔子酒店,4708,指数,3 桔子酒店 4708 13 汉庭优佳酒店 4306,high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0280,EV-CAND-0280,TBL-00028,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,32,commercial_supply,commercial_supply,品牌指数,汉庭优佳酒店,4306,指数,3 桔子酒店 4708 13 汉庭优佳酒店 4306,high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0281,EV-CAND-0281,TBL-00028,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,32,commercial_supply,commercial_supply,品牌指数,汉庭酒店,5012,指数,1 汉庭酒店 5012 11 桔子水晶酒店 4381,high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0282,EV-CAND-0282,TBL-00028,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,32,commercial_supply,commercial_supply,品牌指数,海友酒店,4263,指数,4 喆啡酒店 4659 14 海友酒店 4263,high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0283,EV-CAND-0283,TBL-00028,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,32,commercial_supply,commercial_supply,品牌指数,速8酒店,4651,指数,5 速8酒店 4651 15 万隆宾馆 4225,high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0284,EV-CAND-0284,TBL-00028,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,32,commercial_supply,commercial_supply,品牌指数,锦江之星,4187,指数,6 丽枫酒店 4611 16 锦江之星 4187,high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0285,EV-CAND-0285,TBL-00029,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,33,commercial_supply,commercial_supply,教育品牌指数,北大青鸟,2841,,1 高思教育 4413 11 北大青鸟 2841,high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0286,EV-CAND-0286,TBL-00029,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,33,commercial_supply,commercial_supply,教育品牌指数,华图教育,2992,,7 华图教育 2992 17 中公教育 2605,high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0287,EV-CAND-0287,TBL-00029,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,33,commercial_supply,commercial_supply,教育品牌指数,卡巴青少儿科技活动中心,2873,,10 卡巴青少儿科技活动中心 2873 20 北京教育学院 2485,high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0288,EV-CAND-0288,TBL-00029,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,33,commercial_supply,commercial_supply,教育品牌指数,宝贝计画儿童美术,2970,,8 宝贝计画儿童美术 2970 18 学大教育 2531,high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0289,EV-CAND-0289,TBL-00029,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,33,commercial_supply,commercial_supply,教育品牌指数,文新学堂,2766,,2 汉翔书法教育 3645 12 文新学堂 2766,high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0290,EV-CAND-0290,TBL-00029,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,33,commercial_supply,commercial_supply,教育品牌指数,新东方烹饪学校,3065,,6 新东方烹饪学校 3065 16 乐融儿童之家 2632,high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0291,EV-CAND-0291,TBL-00029,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,33,commercial_supply,commercial_supply,教育品牌指数,汉翔书法教育,3645,,2 汉翔书法教育 3645 12 文新学堂 2766,high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0292,EV-CAND-0292,TBL-00029,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,33,commercial_supply,commercial_supply,教育品牌指数,环球少年,2951,,9 环球少年 2951 19 北京市爱莲舞蹈学校 2487,high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0293,EV-CAND-0293,TBL-00029,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,33,commercial_supply,commercial_supply,教育品牌指数,育才教育,3564,,3 育才教育 3564 13 新东方学校 2762,high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0294,EV-CAND-0294,TBL-00029,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,33,commercial_supply,commercial_supply,教育品牌指数,金宝贝早教,3230,,4 金宝贝早教 3230 14 佳翼美术书法学校 2731,high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0295,EV-CAND-0295,TBL-00029,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,33,commercial_supply,commercial_supply,教育品牌指数,高思教育,4413,,1 高思教育 4413 11 北大青鸟 2841,high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0296,EV-CAND-0296,TBL-00029,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,33,commercial_supply,commercial_supply,教育品牌指数,高顿教育,3148,,5 高顿教育 3148 15 尚学堂教育 2658,high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0297,EV-CAND-0297,TBL-00030,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,34,commercial_supply,commercial_supply,品牌指数,中信银行,3994,指数,12 中信银行 3994,high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
EV-REVIEW-0298,EV-CAND-0298,TBL-00030,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,34,commercial_supply,commercial_supply,品牌指数,中国农业银行,4166,指数,7 中国农业银行 4166 17 国家开发银行 3616,high,P1_supply_context_check,needs_pdf_row_check_before_ledger,仅作为供给线索，必须结合高德/现场/边界核验后才能作为供给数量。,needs_review
