review_queue_id,table_id,source_file,page,table_index,row_count,column_count,topic_draft,topic_confidence,sampling_priority,evidence_candidate_status,review_gate,output_status,reason_draft,evidence_keywords_draft,sample
TBL-REVIEW-0191,TBL-00191,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,113,1,11,2,demographic_profile,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,在读学校占比反映人群的教育属性，属于人口学特征,"['在读学校', '占比']",在读学校 / 占比 | 中国农业大学 / 4.53% | 清华大学 / 4.50%
TBL-REVIEW-0192,TBL-00192,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,114,1,11,2,demographic_profile,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,常驻城市V2占比描述人群来源城市，构成地域人口画像,"['常驻城市V2', '占比']",常驻城市V2 / 占比 | 北京市-北京市 / 73.83% | 河北省-廊坊市 / 1.94%
TBL-REVIEW-0193,TBL-00193,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,115,1,11,2,demographic_profile,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,常驻省份占比为人群地域分布数据，属于人口学特征,"['常驻省份', '占比']",常驻省份 / 占比 | 北京市 / 73.83% | 河北省 / 5.82%
TBL-REVIEW-0195,TBL-00195,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,117,1,11,2,origin_residence_work,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示家乡地占比，属于客群来源地信息,"['家乡地', '占比', '北京市-北京市', '河北省-保定市']",家乡地V2 / 占比 | 北京市-北京市 / 45.66% | 河北省-保定市 / 2.00%
TBL-REVIEW-0196,TBL-00196,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,118,1,6,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示城市消费水平及TGI对比，属于消费偏好指数,"['城市消费水平', '占比', '北京市大盘', 'TGI', '中', '次高']",城市消费水平v2 / 占比 / 北京市大盘 / TGI | 中 / 32.30% / 37.47% / 86 | 次高 / 30.44% / 22.54% / 135
TBL-REVIEW-0197,TBL-00197,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,119,1,4,4,origin_residence_work,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示通勤方式占比及TGI，反映通勤属性，属于职住/出行来源,"['通勤方式', '占比', '北京市大盘', 'TGI', '公交', '地铁']",通勤方式 / 占比 / 北京市大盘 / TGI | 公交 / 56.50% / 57.09% / 98 | 地铁 / 31.11% / 32.84% / 94
TBL-REVIEW-0203,TBL-00203,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,125,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格包含细分人群与北京市大盘的占比及TGI指数，属于偏好指数分析。,"['TGI', '占比', '北京市大盘']",居住社区房价细分 / 占比 / 北京市大盘 / TGI | 40000-49999 / 13.52% / 17.97% / 75 | 30000-39999 / 12.59% / 17.23% / 73
TBL-REVIEW-0204,TBL-00204,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,126,1,10,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格包含细分人群与北京市大盘的占比及TGI指数，属于偏好指数分析。,"['TGI', '占比', '北京市大盘']",居住社区房价 / 占比 / 北京市大盘 / TGI | 40000-59999 / 25.28% / 32.36% / 78 | 20000-39999 / 19.90% / 27.73% / 71
TBL-REVIEW-0205,TBL-00205,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,127,1,6,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格包含细分人群与北京市大盘的占比及TGI指数，属于偏好指数分析。,"['TGI', '占比', '北京市大盘']",居住社区房价等级 / 占比 / 北京市大盘 / TGI | 中 / 39.32% / 41.33% / 95 | 次高 / 27.04% / 20.61% / 131
TBL-REVIEW-0206,TBL-00206,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,128,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格包含到访品牌人群覆盖度与北京市大盘的TGI对比，属于偏好指数分析。,"['TGI', '人群覆盖度', '北京市大盘']",到访4S店品牌 / 人群覆盖度 / 北京市大盘 / TGI | 奔驰 / 19.62% / 14.72% / 133 | 宝马 / 10.90% / 10.79% / 101
TBL-REVIEW-0207,TBL-00207,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,129,1,3,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格包含有车属性对比北京市大盘的TGI指数，属于偏好指数分析。,"['TGI', '占比', '北京市大盘']",是否有车v2 / 占比 / 北京市大盘 / TGI | 是 / 94.37% / 86.54% / 109 | 否 / 5.63% / 13.46% / 41
TBL-REVIEW-0208,TBL-00208,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,130,1,6,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格包含酒店消费价格等级对比北京市大盘的TGI指数，属于偏好指数分析。,"['TGI', '占比', '北京市大盘']",酒店消费价格等级 / 占比 / 北京市大盘 / TGI | 中 / 39.13% / 37.88% / 103 | 次高 / 26.95% / 22.71% / 118
TBL-REVIEW-0209,TBL-00209,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,131,1,6,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格包含居住社区房价等级对比北京市大盘的TGI指数，属于偏好指数分析。,"['TGI', '占比', '北京市大盘']",居住社区房价等级 / 占比 / 北京市大盘 / TGI | 中 / 38.78% / 41.33% / 93 | 次高 / 32.83% / 20.61% / 159
TBL-REVIEW-0210,TBL-00210,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,132,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格包含到访4S店品牌人群覆盖度与北京市大盘的TGI对比，属于偏好指数分析。,"['TGI', '人群覆盖度', '北京市大盘']",到访4S店品牌 / 人群覆盖度 / 北京市大盘 / TGI | 丰田 / 13.70% / 7.61% / 180 | 奔驰 / 13.01% / 14.72% / 88
TBL-REVIEW-0211,TBL-00211,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,133,1,9,4,demographic_profile,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示居住社区房价区间占比及TGI，属于人口画像中的居住房价特征。,"['居住社区房价', '占比', 'TGI', '40000-59999', '60000-79999']",居住社区房价 / 占比 / 北京市大盘 / TGI | 40000-59999 / 29.63% / 32.36% / 91 | 60000-79999 / 28.22% / 16.97% / 166
TBL-REVIEW-0212,TBL-00212,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,134,1,3,4,demographic_profile,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示是否有车占比及TGI，属于人口画像属性。,"['是否有车', '占比', 'TGI', '是', '否']",是否有车v2 / 占比 / 北京市大盘 / TGI | 是 / 90.05% / 86.54% / 104 | 否 / 9.95% / 13.46% / 73
TBL-REVIEW-0214,TBL-00214,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,136,1,11,4,demographic_profile,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示居住社区房价细分占比及TGI，深入人口画像的房价特征。,"['居住社区房价细分', '占比', 'TGI', '60000-69999', '50000-59999']",居住社区房价细分 / 占比 / 北京市大盘 / TGI | 60000-69999 / 16.82% / 9.85% / 170 | 50000-59999 / 15.09% / 14.38% / 104
TBL-REVIEW-0219,TBL-00219,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,141,1,4,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格显示通勤方式的区域占比、北京市大盘占比及TGI指数，直接表征区域相对全市的偏好指数,"通勤方式, 占比, 北京市大盘, TGI",通勤方式 / 占比 / 北京市大盘 / TGI | 公交 / 59.12% / 57.09% / 103 | 地铁 / 32.65% / 32.84% / 99
TBL-REVIEW-0220,TBL-00220,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,142,1,6,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格包含酒店消费价格等级的区域占比、北京市大盘占比及TGI，反映消费偏好指数,"酒店消费价格等级, 占比, 北京市大盘, TGI",酒店消费价格等级 / 占比 / 北京市大盘 / TGI | 中 / 32.60% / 37.88% / 86 | 次高 / 29.10% / 22.71% / 128
TBL-REVIEW-0221,TBL-00221,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,143,1,8,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,餐饮消费水平的区域占比与北京市大盘对比及TGI，体现消费偏好指数,"餐饮消费水平, 占比, 北京市大盘, TGI",餐饮消费水平 / 占比 / 北京市大盘 / TGI | 51-100元 / 45.51% / 48.66% / 93 | 101-150元 / 29.31% / 24.53% / 119
TBL-REVIEW-0222,TBL-00222,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,144,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,居住社区房价细分的区域占比与北京市大盘对比及TGI，体现房价偏好指数,"居住社区房价细分, 占比, 北京市大盘, TGI",居住社区房价细分 / 占比 / 北京市大盘 / TGI | 40000-49999 / 13.53% / 17.97% / 75 | 30000-39999 / 12.60% / 17.23% / 73
TBL-REVIEW-0223,TBL-00223,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,145,1,3,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,是否有车数据的区域占比、北京市大盘占比及TGI，反映拥车偏好指数,"是否有车v2, 占比, 北京市大盘, TGI",是否有车v2 / 占比 / 北京市大盘 / TGI | 是 / 94.38% / 86.54% / 109 | 否 / 5.62% / 13.46% / 41
TBL-REVIEW-0224,TBL-00224,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,146,1,4,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,通勤方式区域占比与北京市大盘对比及TGI，体现通勤偏好指数,"通勤方式, 占比, 北京市大盘, TGI",通勤方式 / 占比 / 北京市大盘 / TGI | 公交 / 56.50% / 57.09% / 98 | 地铁 / 31.11% / 32.84% / 94
TBL-REVIEW-0225,TBL-00225,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,147,1,7,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,餐饮消费频次的区域占比、北京市大盘及TGI，反映消费习惯偏好指数,"餐饮消费频次, 占比, 北京市大盘, TGI",餐饮消费频次 / 占比 / 北京市大盘 / TGI | 11次及以上 / 35.12% / 19.52% / 179 | 1-2次 / 25.93% / 42.20% / 61
TBL-REVIEW-0226,TBL-00226,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,148,1,10,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,居住社区房价的区域占比与北京市大盘对比及TGI，体现房价偏好指数,"居住社区房价, 占比, 北京市大盘, TGI",居住社区房价 / 占比 / 北京市大盘 / TGI | 40000-59999 / 25.28% / 32.36% / 78 | 20000-39999 / 19.92% / 27.73% / 71
TBL-REVIEW-0227,TBL-00227,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,149,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示到访4S店品牌的人群覆盖度、北京市大盘及TGI指数,"TGI, 人群覆盖度, 北京市大盘, 到访4S店品牌",到访4S店品牌 / 人群覆盖度 / 北京市大盘 / TGI | 奔驰 / 19.63% / 14.72% / 133 | 宝马 / 10.91% / 10.79% / 101
TBL-REVIEW-0228,TBL-00228,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,150,1,8,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示餐饮消费水平的占比、北京市大盘及TGI指数,"TGI, 占比, 北京市大盘, 餐饮消费水平",餐饮消费水平 / 占比 / 北京市大盘 / TGI | 51-100元 / 48.49% / 48.66% / 99 | 101-150元 / 31.10% / 24.53% / 126
TBL-REVIEW-0229,TBL-00229,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,151,1,6,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示酒店消费价格等级的占比、北京市大盘及TGI指数,"TGI, 占比, 北京市大盘, 酒店消费价格等级",酒店消费价格等级 / 占比 / 北京市大盘 / TGI | 中 / 39.15% / 37.88% / 103 | 次高 / 26.95% / 22.71% / 118
TBL-REVIEW-0230,TBL-00230,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,152,1,7,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示商场到店频次的占比、北京市大盘及TGI指数,"TGI, 占比, 北京市大盘, 商场到店频次",商场到店频次 / 占比 / 北京市大盘 / TGI | 1-2次 / 48.29% / 61.47% / 78 | 3-4次 / 22.20% / 19.05% / 116
TBL-REVIEW-0231,TBL-00231,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,153,1,6,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示居住社区房价等级的占比、北京市大盘及TGI指数,"TGI, 占比, 北京市大盘, 居住社区房价等级",居住社区房价等级 / 占比 / 北京市大盘 / TGI | 中 / 39.34% / 41.33% / 95 | 次高 / 27.00% / 20.61% / 130
TBL-REVIEW-0232,TBL-00232,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,154,1,6,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示全国消费水平v2的占比、北京市大盘及TGI指数,"TGI, 占比, 北京市大盘, 全国消费水平v2",全国消费水平v2 / 占比 / 北京市大盘 / TGI | 高 / 70.39% / 59.53% / 118 | 次高 / 17.55% / 36.43% / 48
TBL-REVIEW-0233,TBL-00233,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,155,1,10,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示酒店消费水平的占比、北京市大盘及TGI指数,"TGI, 占比, 北京市大盘, 酒店消费水平",酒店消费水平 / 占比 / 北京市大盘 / TGI | 301-450元 / 24.18% / 25.58% / 94 | 451-600元 / 22.44% / 18.87% / 118
TBL-REVIEW-0234,TBL-00234,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,156,1,6,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示城市消费水平v2的占比、北京市大盘及TGI指数,"TGI, 占比, 北京市大盘, 城市消费水平v2",城市消费水平v2 / 占比 / 北京市大盘 / TGI | 中 / 32.29% / 37.47% / 86 | 次高 / 30.41% / 22.54% / 134
TBL-REVIEW-0235,TBL-00235,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,157,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格显示出游月份的人群覆盖度、北京市大盘和TGI，典型TGI偏好对比,"['出游月份', '人群覆盖度', '北京市大盘', 'TGI']",出游月份 / 人群覆盖度 / 北京市大盘 / TGI | 10月 / 60.34% / 53.74% / 112 | 02月 / 51.59% / 43.63% / 118
TBL-REVIEW-0236,TBL-00236,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,158,1,3,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格为出国游占比与北京市大盘及TGI，属于TGI偏好分析,"['出国游', '占比', '北京市大盘', 'TGI']",出国游 / 占比 / 北京市大盘 / TGI | 否 / 86.22% / 93.16% / 92 | 是 / 13.78% / 6.84% / 201
TBL-REVIEW-0237,TBL-00237,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,159,1,5,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示旅游距离占比、大盘和TGI，衡量不同距离出行偏好,"['旅游距离', '占比', '北京市大盘', 'TGI']",旅游距离 / 占比 / 北京市大盘 / TGI | 长途 / 46.35% / 24.40% / 189 | 无出游 / 19.43% / 48.42% / 40
TBL-REVIEW-0239,TBL-00239,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,160,1,3,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,差旅常客占比与大盘及TGI对比，体现差旅倾向偏好,"['差旅常客', '占比', '北京市大盘', 'TGI']",差旅常客 / 占比 / 北京市大盘 / TGI | 否 / 93.84% / 96.03% / 97 | 是 / 6.16% / 3.96% / 155
TBL-REVIEW-0240,TBL-00240,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,161,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,出游月份的人群覆盖度、大盘与TGI，分析出行时间偏好指数,"['出游月份', '人群覆盖度', '北京市大盘', 'TGI']",出游月份 / 人群覆盖度 / 北京市大盘 / TGI | 10月 / 59.65% / 53.74% / 110 | 02月 / 45.24% / 43.63% / 103
TBL-REVIEW-0241,TBL-00241,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,162,1,5,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,旅游距离占比与大盘TGI，揭示长途/近途等距离偏好指数,"['旅游距离', '占比', '北京市大盘', 'TGI']",旅游距离 / 占比 / 北京市大盘 / TGI | 长途 / 39.96% / 24.40% / 163 | 无出游 / 33.68% / 48.42% / 69
TBL-REVIEW-0242,TBL-00242,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,163,1,3,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,差旅常客对比大盘与TGI，反映差旅属性偏好强度,"['差旅常客', '占比', '北京市大盘', 'TGI']",差旅常客 / 占比 / 北京市大盘 / TGI | 否 / 94.29% / 96.03% / 98 | 是 / 5.71% / 3.96% / 143
TBL-REVIEW-0243,TBL-00243,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,164,1,3,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格包含北京市大盘占比与TGI指数，反映该群体出国游偏好。,"TGI, 占比, 北京市大盘",出国游 / 占比 / 北京市大盘 / TGI | 否 / 86.11% / 93.16% / 92 | 是 / 13.88% / 6.84% / 203
TBL-REVIEW-0244,TBL-00244,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,165,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示出游月份的人群覆盖度与TGI，属于偏好指数分析。,"TGI, 人群覆盖度, 北京市大盘",出游月份 / 人群覆盖度 / 北京市大盘 / TGI | 10月 / 60.34% / 53.74% / 112 | 02月 / 51.61% / 43.63% / 118
TBL-REVIEW-0245,TBL-00245,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,166,1,3,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,样本重复出现出国游占比与TGI，明确为偏好指数表。,"TGI, 占比, 北京市大盘",出国游 / 占比 / 北京市大盘 / TGI | 否 / 86.22% / 93.16% / 92 | 是 / 13.78% / 6.84% / 201
TBL-REVIEW-0246,TBL-00246,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,167,1,3,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,差旅常客占比及TGI明显指向偏好指数。,"TGI, 占比, 北京市大盘",差旅常客 / 占比 / 北京市大盘 / TGI | 否 / 93.84% / 96.03% / 97 | 是 / 6.16% / 3.96% / 155
TBL-REVIEW-0247,TBL-00247,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,168,1,5,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,旅游距离分类包含占比和大盘TGI，属于偏好对比。,"TGI, 占比, 北京市大盘",旅游距离 / 占比 / 北京市大盘 / TGI | 长途 / 46.38% / 24.40% / 190 | 无出游 / 19.37% / 48.42% / 39
TBL-REVIEW-0249,TBL-00249,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,169,1,7,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,娱乐休闲细分品类有覆盖度和TGI，属于偏好指数。,"TGI, 人群覆盖度, 北京市大盘",娱乐休闲 / 人群覆盖度 / 北京市大盘 / TGI | 咖啡厅 / 13.38% / 4.67% / 286 | 网吧 / 6.14% / 2.12% / 289
TBL-REVIEW-0250,TBL-00250,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,170,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,运动健身场所覆盖度和TGI显示偏好特征。,"TGI, 人群覆盖度, 北京市大盘",运动健身 / 人群覆盖度 / 北京市大盘 / TGI | 综合体育场馆 / 19.25% / 7.29% / 263 | 高尔夫场 / 17.45% / 6.78% / 257
TBL-REVIEW-0251,TBL-00251,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,171,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格内容包含旅游景点的人群覆盖度、北京市大盘及TGI指数，典型的人群偏好分析指标。,"旅游景点, 人群覆盖度, 北京市大盘, TGI",旅游景点 / 人群覆盖度 / 北京市大盘 / TGI | 国家级景点 / 65.26% / 17.28% / 377 | 公园 / 49.18% / 21.64% / 227
TBL-REVIEW-0252,TBL-00252,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,172,1,3,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示交通设施（火车站、飞机场）的人群覆盖度与TGI，反映人群对基础设施的偏好。,"基础设施, 交通设施, 人群覆盖度, 北京市大盘, TGI",基础设施 / 人群覆盖度 / 北京市大盘 / TGI | 交通设施 火车站 / 45.87% / 22.28% / 205 | 交通设施 飞机场 / 43.20% / 20.07% / 215
TBL-REVIEW-0253,TBL-00253,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,173,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格列出到访偏好大类（购物、房产）的人群覆盖度及TGI，属于偏好指数分析。,"到访偏好大类, 人群覆盖度, 北京市大盘, TGI",到访偏好大类 / 人群覆盖度 / 北京市大盘 / TGI | 购物 / 92.95% / 68.24% / 136 | 房产（楼宇类型） / 91.21% / 69.31% / 131
TBL-REVIEW-0254,TBL-00254,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,174,1,6,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格显示酒店宾馆（星级、经济型）的人群覆盖度和大盘TGI，是典型的偏好分析。,"酒店宾馆, 人群覆盖度, 北京市大盘, TGI",酒店宾馆 / 人群覆盖度 / 北京市大盘 / TGI | 星级酒店 / 54.36% / 25.17% / 215 | 经济型酒店 / 36.40% / 17.38% / 209
TBL-REVIEW-0255,TBL-00255,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,175,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格包含购物类目下购物支付、导购的人群覆盖度与TGI，属于消费偏好分析。,"购物, 人群覆盖度, 北京市大盘, TGI",购物 / 人群覆盖度 / 北京市大盘 / TGI | 购物支付 / 94.82% / 91.18% / 103 | 导购 / 94.06% / 92.69% / 101
TBL-REVIEW-0256,TBL-00256,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,176,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格列出医疗保健（综合医院、齿科）的人群覆盖度与TGI，反映就医偏好。,"医疗保健, 人群覆盖度, 北京市大盘, TGI",医疗保健 / 人群覆盖度 / 北京市大盘 / TGI | 综合医院 / 53.29% / 30.38% / 175 | 专科医院 齿科 / 10.00% / 3.10% / 322
TBL-REVIEW-0257,TBL-00257,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,177,1,7,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示汽车相关服务（销售、维修）的人群覆盖度及TGI，属于偏好指标。,"汽车, 人群覆盖度, 北京市大盘, TGI",汽车 / 人群覆盖度 / 北京市大盘 / TGI | 汽车销售 / 26.54% / 11.51% / 230 | 汽车维修 / 17.27% / 6.46% / 267
TBL-REVIEW-0258,TBL-00258,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,178,1,8,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示教育学校（大学、培训）的人群覆盖度与TGI，是人群教育偏好分析。,"教育学校, 人群覆盖度, 北京市大盘, TGI",教育学校 / 人群覆盖度 / 北京市大盘 / TGI | 大学 / 50.57% / 24.99% / 202 | 培训 / 20.98% / 8.19% / 255
TBL-REVIEW-0259,TBL-00259,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,179,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,美食品类的人群覆盖度与北京市大盘对比及TGI指数，反映偏好,"人群覆盖度, 北京市大盘, TGI, 小吃快餐, 火锅",美食 / 人群覆盖度 / 北京市大盘 / TGI | 小吃快餐 / 32.95% / 14.35% / 229 | 火锅 / 23.45% / 8.53% / 274
